"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"41.177.26.176","36296","41.177.202.202","53","2","319","1","87","1","232","149.468494000","0.0001","N/A","N/A"
"41.177.26.176","36384","41.177.202.202","53","2","390","1","98","1","292","150.986381000","0.0001","N/A","N/A"
"41.177.26.176","36407","41.177.202.202","53","2","390","1","98","1","292","151.342217000","0.0001","N/A","N/A"
"41.177.26.176","36441","41.177.202.202","53","2","390","1","98","1","292","152.300685000","0.0001","N/A","N/A"
"41.177.26.176","36488","41.177.202.202","53","2","346","1","90","1","256","153.517632000","0.0001","N/A","N/A"
"41.177.26.176","36522","41.177.202.202","53","2","392","1","99","1","293","154.061006000","0.0001","N/A","N/A"
"41.177.26.176","36704","41.177.202.202","53","2","319","1","87","1","232","159.381223000","0.0001","N/A","N/A"
"41.177.26.176","37018","41.177.202.202","53","2","319","1","87","1","232","168.872144000","0.0001","N/A","N/A"
"41.177.26.214","54876","41.177.202.202","53","2","348","1","90","1","258","170.600645000","0.0001","N/A","N/A"
"41.177.26.176","37097","41.177.202.202","53","2","319","1","87","1","232","170.778347000","0.0001","N/A","N/A"
"41.177.98.57","37151","41.177.202.202","53","2","319","1","87","1","232","173.015965000","0.0001","N/A","N/A"
"41.177.98.57","37665","41.177.202.202","53","2","390","1","98","1","292","182.637745000","0.0001","N/A","N/A"
"41.177.98.57","37674","41.177.202.202","53","2","392","1","99","1","293","183.027279000","0.0001","N/A","N/A"
"41.177.98.57","37735","41.177.202.202","53","2","392","1","99","1","293","183.845859000","0.0001","N/A","N/A"
"41.177.98.57","37744","41.177.202.202","53","2","392","1","99","1","293","184.145082000","0.0001","N/A","N/A"
"41.177.98.57","37768","41.177.202.202","53","2","392","1","99","1","293","184.669188000","0.0001","N/A","N/A"
"41.177.98.57","37785","41.177.202.202","53","2","346","1","90","1","256","185.389971000","0.0001","N/A","N/A"
"41.177.98.57","37799","41.177.202.202","53","2","319","1","87","1","232","185.450708000","0.0001","N/A","N/A"
"41.177.98.57","37859","41.177.202.202","53","2","319","1","87","1","232","186.411669000","0.0001","N/A","N/A"
"41.177.98.57","37860","41.177.202.202","53","2","319","1","87","1","232","186.412518000","0.0001","N/A","N/A"
"41.177.98.57","38010","41.177.202.202","53","2","319","1","87","1","232","191.275758000","0.0001","N/A","N/A"
"41.177.98.57","38060","41.177.202.202","53","2","319","1","87","1","232","192.626486000","0.0001","N/A","N/A"
"41.177.98.57","38211","41.177.202.202","53","2","319","1","87","1","232","196.727982000","0.0001","N/A","N/A"
"41.177.26.214","54989","41.177.202.202","53","2","259","1","103","1","156","201.280855000","0.0001","N/A","N/A"
"41.177.98.57","38489","41.177.202.202","53","2","319","1","87","1","232","202.893004000","0.0001","N/A","N/A"
"41.177.98.57","38498","41.177.202.202","53","2","319","1","87","1","232","203.013045000","0.0001","N/A","N/A"
"41.177.98.57","38785","41.177.202.202","53","2","319","1","87","1","232","208.152437000","0.0001","N/A","N/A"
"41.177.98.57","39099","41.177.202.202","53","2","346","1","90","1","256","214.024810000","0.0001","N/A","N/A"
"41.177.98.57","39200","41.177.202.202","53","2","346","1","90","1","256","216.622455000","0.0001","N/A","N/A"
"41.177.98.57","39299","41.177.202.202","53","2","282","1","94","1","188","219.561147000","0.0001","N/A","N/A"
"41.177.98.57","39331","41.177.202.202","53","2","319","1","87","1","232","220.912669000","0.0001","N/A","N/A"
"41.177.98.57","39337","41.177.202.202","53","2","319","1","87","1","232","220.976483000","0.0001","N/A","N/A"
"41.177.98.57","63416","41.177.202.202","53","2","319","1","87","1","232","12.626513000","0.0001","N/A","N/A"
"41.177.98.57","63506","41.177.202.202","53","2","319","1","87","1","232","16.372796000","0.0001","N/A","N/A"
"41.177.98.57","63573","41.177.202.202","53","2","346","1","90","1","256","17.545634000","0.0001","N/A","N/A"
"41.177.98.57","63666","41.177.202.202","53","2","390","1","98","1","292","19.315913000","0.0001","N/A","N/A"
"41.177.98.57","64062","41.177.202.202","53","2","319","1","87","1","232","26.719290000","0.0001","N/A","N/A"
"41.177.98.57","64221","41.177.202.202","53","2","248","1","90","1","158","29.684755000","0.0001","N/A","N/A"
"41.177.98.57","64235","41.177.202.202","53","2","319","1","87","1","232","30.030288000","0.0001","N/A","N/A"
"41.177.98.57","64265","41.177.202.202","53","2","319","1","87","1","232","30.279168000","0.0001","N/A","N/A"
"41.177.98.57","64354","41.177.202.202","53","2","319","1","87","1","232","32.155040000","0.0001","N/A","N/A"
"41.177.98.57","64433","41.177.202.202","53","2","319","1","87","1","232","33.813636000","0.0001","N/A","N/A"
"41.177.26.214","54181","41.177.202.202","53","2","348","1","90","1","258","35.113394000","0.0001","N/A","N/A"
"41.177.26.214","54187","41.177.202.202","53","2","236","1","89","1","147","35.197896000","0.0001","N/A","N/A"
"41.177.98.57","64512","41.177.202.202","53","2","248","1","90","1","158","35.361316000","0.0001","N/A","N/A"
"41.177.98.57","64528","41.177.202.202","53","2","248","1","90","1","158","35.978483000","0.0001","N/A","N/A"
"41.177.98.57","64592","41.177.202.202","53","2","251","1","91","1","160","37.126288000","0.0001","N/A","N/A"
"41.177.98.57","64638","41.177.202.202","53","2","346","1","90","1","256","38.424774000","0.0001","N/A","N/A"
"41.177.26.176","64922","41.177.202.202","53","2","319","1","87","1","232","47.459070000","0.0001","N/A","N/A"
"41.177.26.176","64986","41.177.202.202","53","2","392","1","99","1","293","48.466993000","0.0001","N/A","N/A"
"41.177.26.176","65139","41.177.202.202","53","2","392","1","99","1","293","52.777712000","0.0001","N/A","N/A"
"41.177.26.176","65159","41.177.202.202","53","2","319","1","87","1","232","53.002454000","0.0001","N/A","N/A"
"41.177.26.176","65305","41.177.202.202","53","2","319","1","87","1","232","55.285601000","0.0001","N/A","N/A"
"41.177.26.176","65394","41.177.202.202","53","2","346","1","90","1","256","56.978861000","0.0001","N/A","N/A"
"41.177.26.176","65423","41.177.202.202","53","2","319","1","87","1","232","57.345521000","0.0001","N/A","N/A"
"41.177.26.214","54282","41.177.202.202","53","2","274","1","79","1","195","58.882410000","0.0001","N/A","N/A"
"41.177.26.176","32859","41.177.202.202","53","2","392","1","99","1","293","61.220575000","0.0001","N/A","N/A"
"41.177.26.176","32956","41.177.202.202","53","2","392","1","99","1","293","62.427919000","0.0001","N/A","N/A"
"41.177.26.176","32990","41.177.202.202","53","2","392","1","99","1","293","63.123443000","0.0001","N/A","N/A"
"41.177.26.176","33003","41.177.202.202","53","2","319","1","87","1","232","63.462009000","0.0001","N/A","N/A"
"41.177.26.176","33023","41.177.202.202","53","2","319","1","87","1","232","63.588760000","0.0001","N/A","N/A"
"41.177.98.57","63023","41.177.202.202","53","2","392","1","99","1","293","2.849162000","0.0001","N/A","N/A"
"41.177.98.57","62864","41.177.202.202","53","2","319","1","87","1","232","0.758957000","0.0001","N/A","N/A"
"41.177.98.57","62906","41.177.202.202","53","2","319","1","87","1","232","1.224689000","0.0001","N/A","N/A"
"41.177.98.57","63005","41.177.202.202","53","2","392","1","99","1","293","2.407013000","0.0001","N/A","N/A"
"41.177.98.57","63092","41.177.202.202","53","2","392","1","99","1","293","4.188403000","0.0001","N/A","N/A"
"41.177.98.57","63135","41.177.202.202","53","2","392","1","99","1","293","5.121377000","0.0001","N/A","N/A"
"41.177.98.57","63274","41.177.202.202","53","2","319","1","87","1","232","8.266958000","0.0001","N/A","N/A"
"41.177.98.57","63287","41.177.202.202","53","2","319","1","87","1","232","8.722238000","0.0001","N/A","N/A"
"41.177.98.57","63797","41.177.202.202","53","2","319","1","87","1","232","20.758113000","0.0001","N/A","N/A"
"41.177.26.214","54149","41.177.202.202","53","2","274","1","79","1","195","24.291326000","0.0001","N/A","N/A"
"41.177.98.57","64620","41.177.202.202","53","2","319","1","87","1","232","37.566768000","0.0001","N/A","N/A"
"41.177.26.176","33104","41.177.202.202","53","2","371","1","88","1","283","64.499288000","0.0001","N/A","N/A"
"41.177.26.176","33108","41.177.202.202","53","2","392","1","99","1","293","64.538042000","0.0001","N/A","N/A"
"41.177.26.176","33121","41.177.202.202","53","2","392","1","99","1","293","64.631798000","0.0001","N/A","N/A"
"41.177.26.176","33127","41.177.202.202","53","2","390","1","98","1","292","64.815252000","0.0001","N/A","N/A"
"41.177.26.176","33596","41.177.202.202","53","2","180","1","90","1","90","76.031180000","0.0001","N/A","N/A"
"41.177.26.176","33602","41.177.202.202","53","2","180","1","90","1","90","76.033707000","0.0001","N/A","N/A"
"41.177.26.176","33607","41.177.202.202","53","2","180","1","90","1","90","76.035893000","0.0001","N/A","N/A"
"41.177.26.176","33676","41.177.202.202","53","2","392","1","99","1","293","78.458718000","0.0001","N/A","N/A"
"41.177.26.176","33898","41.177.202.202","53","2","319","1","87","1","232","84.394856000","0.0001","N/A","N/A"
"41.177.26.176","34156","41.177.202.202","53","2","319","1","87","1","232","89.490543000","0.0001","N/A","N/A"
"41.177.26.176","34324","41.177.202.202","53","2","392","1","99","1","293","93.997664000","0.0001","N/A","N/A"
"41.177.26.176","34390","41.177.202.202","53","2","319","1","87","1","232","94.994076000","0.0001","N/A","N/A"
"41.177.26.176","34706","41.177.202.202","53","2","319","1","87","1","232","106.848425000","0.0001","N/A","N/A"
"41.177.26.176","34853","41.177.202.202","53","2","319","1","87","1","232","112.712320000","0.0001","N/A","N/A"
"41.177.26.176","34953","41.177.202.202","53","2","319","1","87","1","232","114.842983000","0.0001","N/A","N/A"
"41.177.26.176","34975","41.177.202.202","53","2","325","1","99","1","226","115.078747000","0.0001","N/A","N/A"
"41.177.26.176","35029","41.177.202.202","53","2","353","1","97","1","256","117.533291000","0.0001","N/A","N/A"
"41.177.26.176","35195","41.177.202.202","53","2","319","1","87","1","232","122.019801000","0.0001","N/A","N/A"
"41.177.26.176","35317","41.177.202.202","53","2","390","1","98","1","292","125.093981000","0.0001","N/A","N/A"
"41.177.26.176","35404","41.177.202.202","53","2","390","1","98","1","292","127.466420000","0.0001","N/A","N/A"
"41.177.26.176","35654","41.177.202.202","53","2","319","1","87","1","232","134.143705000","0.0001","N/A","N/A"
"41.177.26.176","36087","41.177.202.202","53","2","319","1","87","1","232","143.723541000","0.0001","N/A","N/A"
"41.177.26.176","36804","41.177.202.202","53","2","392","1","99","1","293","162.467281000","0.0001","N/A","N/A"
"41.177.98.57","37537","41.177.202.202","53","2","323","1","90","1","233","180.417942000","0.0001","N/A","N/A"
"41.177.98.57","38009","41.177.202.202","53","2","319","1","87","1","232","191.274841000","0.0001","N/A","N/A"
"41.177.98.57","38148","41.177.202.202","53","2","244","1","88","1","156","194.978021000","0.0001","N/A","N/A"
"41.177.98.57","38697","41.177.202.202","53","2","319","1","87","1","232","206.413192000","0.0001","N/A","N/A"
"41.177.26.214","55059","41.177.202.202","53","2","270","1","106","1","164","208.614888000","0.0001","N/A","N/A"
"41.177.98.57","39385","41.177.202.202","53","2","272","1","107","1","165","222.200330000","0.0001","N/A","N/A"
"41.177.26.176","33044","41.177.202.202","53","2","319","1","87","1","232","64.098058000","0.0001","N/A","N/A"
"41.177.26.176","33242","41.177.202.202","53","2","319","1","87","1","232","66.029484000","0.0001","N/A","N/A"
"41.177.98.43","41542","41.177.202.202","53","2","242","1","92","1","150","66.106158000","0.0001","N/A","N/A"
"41.177.26.214","54416","41.177.202.202","53","2","348","1","90","1","258","74.418427000","0.0001","N/A","N/A"
"41.177.26.176","33820","41.177.202.202","53","2","319","1","87","1","232","82.817185000","0.0001","N/A","N/A"
"41.177.26.176","33860","41.177.202.202","53","2","276","1","96","1","180","83.750587000","0.0001","N/A","N/A"
"41.177.26.176","34473","41.177.202.202","53","2","351","1","96","1","255","96.559446000","0.0001","N/A","N/A"
"41.177.26.176","34789","41.177.202.202","53","2","392","1","99","1","293","110.710664000","0.0001","N/A","N/A"
"41.177.26.176","34981","41.177.202.202","53","2","351","1","96","1","255","115.192033000","0.0001","N/A","N/A"
"41.177.26.176","35304","41.177.202.202","53","2","392","1","99","1","293","124.724325000","0.0001","N/A","N/A"
"41.177.26.176","35725","41.177.202.202","53","2","319","1","87","1","232","135.953759000","0.0001","N/A","N/A"
"41.177.26.176","35898","41.177.202.202","53","2","319","1","87","1","232","139.997550000","0.0001","N/A","N/A"
"41.177.26.176","36298","41.177.202.202","53","2","392","1","99","1","293","149.468946000","0.0001","N/A","N/A"
"41.177.26.176","36339","41.177.202.202","53","2","390","1","98","1","292","150.016101000","0.0001","N/A","N/A"
"41.177.98.98","45127","41.177.202.202","53","2","242","1","90","1","152","162.337424000","0.0001","N/A","N/A"
"41.177.26.176","36867","41.177.202.202","53","2","392","1","99","1","293","164.819798000","0.0001","N/A","N/A"
"41.177.26.176","36874","41.177.202.202","53","2","319","1","87","1","232","165.022067000","0.0001","N/A","N/A"
"41.177.26.176","37197","41.177.202.202","53","2","371","1","88","1","283","173.714497000","0.0001","N/A","N/A"
"41.177.98.57","37617","41.177.202.202","53","2","319","1","87","1","232","181.907838000","0.0001","N/A","N/A"
"41.177.98.57","37696","41.177.202.202","53","2","319","1","87","1","232","183.187865000","0.0001","N/A","N/A"
"41.177.98.57","37707","41.177.202.202","53","2","319","1","87","1","232","183.402461000","0.0001","N/A","N/A"
"41.177.98.57","37749","41.177.202.202","53","2","392","1","99","1","293","184.298231000","0.0001","N/A","N/A"
"41.177.98.57","37753","41.177.202.202","53","2","390","1","98","1","292","184.440688000","0.0001","N/A","N/A"
"41.177.3.224","43592","41.177.202.202","53","2","312","1","86","1","226","185.123729000","0.0001","N/A","N/A"
"41.177.98.57","38508","41.177.202.202","53","2","319","1","87","1","232","203.076664000","0.0001","N/A","N/A"
"41.177.98.57","38548","41.177.202.202","53","2","390","1","98","1","292","203.613227000","0.0001","N/A","N/A"
"41.177.98.57","38583","41.177.202.202","53","2","351","1","96","1","255","204.464711000","0.0001","N/A","N/A"
"41.177.98.43","41610","41.177.202.202","53","2","268","1","105","1","163","205.033889000","0.0001","N/A","N/A"
"41.177.26.214","55045","41.177.202.202","53","2","259","1","103","1","156","207.351084000","0.0001","N/A","N/A"
"41.177.98.57","39258","41.177.202.202","53","2","319","1","87","1","232","218.530911000","0.0001","N/A","N/A"
"41.177.98.57","39300","41.177.202.202","53","2","282","1","94","1","188","219.561949000","0.0001","N/A","N/A"
"41.177.98.57","39540","41.177.202.202","53","2","392","1","99","1","293","228.866030000","0.0001","N/A","N/A"
"41.177.98.57","63661","41.177.202.202","53","2","390","1","98","1","292","19.288527000","0.0001","N/A","N/A"
"41.177.98.57","63850","41.177.202.202","53","2","248","1","90","1","158","22.252784000","0.0001","N/A","N/A"
"41.177.98.57","64238","41.177.202.202","53","2","319","1","87","1","232","30.034822000","0.0001","N/A","N/A"
"41.177.98.57","64256","41.177.202.202","53","2","390","1","98","1","292","30.218897000","0.0001","N/A","N/A"
"41.177.98.57","64486","41.177.202.202","53","2","390","1","98","1","292","34.698753000","0.0001","N/A","N/A"
"41.177.98.57","64791","41.177.202.202","53","2","392","1","99","1","293","43.612027000","0.0001","N/A","N/A"
"41.177.98.57","64803","41.177.202.202","53","2","286","1","79","1","207","43.907095000","0.0001","N/A","N/A"
"41.177.26.176","65283","41.177.202.202","53","2","319","1","87","1","232","55.000318000","0.0001","N/A","N/A"
"41.177.26.176","65348","41.177.202.202","53","2","346","1","90","1","256","56.160847000","0.0001","N/A","N/A"
"41.177.26.176","65360","41.177.202.202","53","2","319","1","87","1","232","56.201294000","0.0001","N/A","N/A"
"41.177.26.176","32891","41.177.202.202","53","2","319","1","87","1","232","61.582795000","0.0001","N/A","N/A"
"41.177.26.176","32904","41.177.202.202","53","2","319","1","87","1","232","61.644774000","0.0001","N/A","N/A"
"41.177.26.176","33029","41.177.202.202","53","2","392","1","99","1","293","63.854267000","0.0001","N/A","N/A"
"41.177.26.176","33032","41.177.202.202","53","2","392","1","99","1","293","63.882312000","0.0001","N/A","N/A"
"41.177.26.176","33038","41.177.202.202","53","2","392","1","99","1","293","63.939282000","0.0001","N/A","N/A"
"41.177.98.57","63096","41.177.202.202","53","2","392","1","99","1","293","4.223996000","0.0001","N/A","N/A"
"41.177.98.57","63010","41.177.202.202","53","2","319","1","87","1","232","2.545272000","0.0001","N/A","N/A"
"41.177.98.57","63031","41.177.202.202","53","2","323","1","89","1","234","3.154413000","0.0001","N/A","N/A"
"41.177.98.57","63060","41.177.202.202","53","2","346","1","90","1","256","3.863674000","0.0001","N/A","N/A"
"41.177.98.57","63067","41.177.202.202","53","2","407","1","90","1","317","3.934936000","0.0001","N/A","N/A"
"41.177.98.57","62844","41.177.202.202","53","2","319","1","87","1","232","0.600459000","0.0001","N/A","N/A"
"41.177.98.57","62917","41.177.202.202","53","2","319","1","87","1","232","1.318858000","0.0001","N/A","N/A"
"41.177.98.57","63059","41.177.202.202","53","2","319","1","87","1","232","3.860888000","0.0001","N/A","N/A"
"41.177.98.57","63126","41.177.202.202","53","2","392","1","99","1","293","4.910095000","0.0001","N/A","N/A"
"41.177.98.57","63293","41.177.202.202","53","2","390","1","98","1","292","9.083299000","0.0001","N/A","N/A"
"41.177.98.57","63345","41.177.202.202","53","2","390","1","98","1","292","10.146686000","0.0001","N/A","N/A"
"41.177.98.57","63397","41.177.202.202","53","2","244","1","88","1","156","11.546272000","0.0001","N/A","N/A"
"41.177.98.57","63555","41.177.202.202","53","2","390","1","98","1","292","17.385668000","0.0001","N/A","N/A"
"41.177.98.57","63571","41.177.202.202","53","2","319","1","87","1","232","17.507483000","0.0001","N/A","N/A"
"41.177.98.57","63771","41.177.202.202","53","2","319","1","87","1","232","20.435087000","0.0001","N/A","N/A"
"41.177.98.43","41499","41.177.202.202","53","2","265","1","106","1","159","20.989851000","0.0001","N/A","N/A"
"41.177.98.57","63880","41.177.202.202","53","2","319","1","87","1","232","22.835277000","0.0001","N/A","N/A"
"41.177.98.57","63912","41.177.202.202","53","2","319","1","87","1","232","23.260291000","0.0001","N/A","N/A"
"41.177.98.57","64123","41.177.202.202","53","2","404","1","89","1","315","27.809884000","0.0001","N/A","N/A"
"41.177.98.57","64233","41.177.202.202","53","2","319","1","87","1","232","30.020421000","0.0001","N/A","N/A"
"41.177.98.57","64503","41.177.202.202","53","2","319","1","87","1","232","35.120547000","0.0001","N/A","N/A"
"41.177.98.57","64780","41.177.202.202","53","2","319","1","87","1","232","42.912807000","0.0001","N/A","N/A"
"41.177.26.176","65396","41.177.202.202","53","2","319","1","87","1","232","56.980189000","0.0001","N/A","N/A"
"41.177.26.176","33007","41.177.202.202","53","2","346","1","90","1","256","63.483282000","0.0001","N/A","N/A"
"41.177.26.176","33019","41.177.202.202","53","2","319","1","87","1","232","63.578490000","0.0001","N/A","N/A"
"41.177.26.176","33040","41.177.202.202","53","2","392","1","99","1","293","64.030332000","0.0001","N/A","N/A"
"41.177.26.176","33065","41.177.202.202","53","2","392","1","99","1","293","64.286215000","0.0001","N/A","N/A"
"41.177.26.176","33077","41.177.202.202","53","2","346","1","90","1","256","64.335060000","0.0001","N/A","N/A"
"41.177.26.214","54300","41.177.202.202","53","2","348","1","90","1","258","64.827625000","0.0001","N/A","N/A"
"41.177.26.176","33162","41.177.202.202","53","2","346","1","90","1","256","65.107912000","0.0001","N/A","N/A"
"41.177.26.176","33248","41.177.202.202","53","2","319","1","87","1","232","66.058932000","0.0001","N/A","N/A"
"41.177.26.176","33289","41.177.202.202","53","2","392","1","99","1","293","66.358963000","0.0001","N/A","N/A"
"41.177.26.176","33319","41.177.202.202","53","2","390","1","98","1","292","66.971700000","0.0001","N/A","N/A"
"41.177.26.176","33580","41.177.202.202","53","2","319","1","87","1","232","75.952308000","0.0001","N/A","N/A"
"41.177.26.176","33587","41.177.202.202","53","2","319","1","87","1","232","75.981919000","0.0001","N/A","N/A"
"41.177.26.176","33606","244.3.202.202","53","2","180","1","90","1","90","76.035483000","0.0001","N/A","N/A"
"41.177.26.176","33608","41.177.202.202","53","2","180","1","90","1","90","76.036302000","0.0001","N/A","N/A"
"41.177.26.176","33853","41.177.202.202","53","2","390","1","98","1","292","83.422033000","0.0001","N/A","N/A"
"41.177.26.176","34117","41.177.202.202","53","2","319","1","87","1","232","88.920621000","0.0001","N/A","N/A"
"41.177.26.176","34474","41.177.202.202","53","2","248","1","90","1","158","96.565691000","0.0001","N/A","N/A"
"41.177.26.176","34536","41.177.202.202","53","2","390","1","98","1","292","98.564785000","0.0001","N/A","N/A"
"41.177.98.98","45074","244.3.202.202","53","2","176","1","88","1","88","123.824893000","0.0001","N/A","N/A"
"41.177.26.176","35331","41.177.202.202","53","2","392","1","99","1","293","125.594728000","0.0001","N/A","N/A"
"41.177.26.214","54714","41.177.202.202","53","2","323","1","89","1","234","134.160726000","0.0001","N/A","N/A"
"41.177.26.176","35672","41.177.202.202","53","2","319","1","87","1","232","134.251867000","0.0001","N/A","N/A"
"41.177.26.176","35736","41.177.202.202","53","2","390","1","98","1","292","136.337013000","0.0001","N/A","N/A"
"41.177.26.176","35771","41.177.202.202","53","2","319","1","87","1","232","137.355613000","0.0001","N/A","N/A"
"41.177.26.176","35957","41.177.202.202","53","2","390","1","98","1","292","140.821366000","0.0001","N/A","N/A"
"41.177.26.176","35973","41.177.202.202","53","2","319","1","87","1","232","141.063037000","0.0001","N/A","N/A"
"41.177.26.176","36131","41.177.202.202","53","2","319","1","87","1","232","144.888258000","0.0001","N/A","N/A"
"41.177.26.176","36471","41.177.202.202","53","2","390","1","98","1","292","152.961002000","0.0001","N/A","N/A"
"41.177.26.176","36897","41.177.202.202","53","2","244","1","88","1","156","165.231612000","0.0001","N/A","N/A"
"41.177.26.176","37334","41.177.202.202","53","2","353","1","97","1","256","176.476459000","0.0001","N/A","N/A"
"41.177.26.176","37373","41.177.202.202","53","2","390","1","98","1","292","177.371528000","0.0001","N/A","N/A"
"41.177.98.57","37668","41.177.202.202","53","2","392","1","99","1","293","182.689027000","0.0001","N/A","N/A"
"41.177.98.57","37699","41.177.202.202","53","2","392","1","99","1","293","183.212093000","0.0001","N/A","N/A"
"41.177.98.57","37711","41.177.202.202","53","2","319","1","87","1","232","183.428255000","0.0001","N/A","N/A"
"41.177.98.57","37728","41.177.202.202","53","2","390","1","98","1","292","183.628643000","0.0001","N/A","N/A"
"41.177.98.57","37729","41.177.202.202","53","2","404","1","89","1","315","183.629070000","0.0001","N/A","N/A"
"41.177.98.57","38197","41.177.202.202","53","2","371","1","88","1","283","196.575508000","0.0001","N/A","N/A"
"41.177.98.57","38329","41.177.202.202","53","2","346","1","90","1","256","199.330236000","0.0001","N/A","N/A"
"41.177.98.57","38528","41.177.202.202","53","2","319","1","87","1","232","203.407194000","0.0001","N/A","N/A"
"41.177.98.57","38864","41.177.202.202","53","2","404","1","89","1","315","209.902418000","0.0001","N/A","N/A"
"41.177.98.57","39199","41.177.202.202","53","2","319","1","87","1","232","216.619302000","0.0001","N/A","N/A"
"41.177.98.57","39388","41.177.202.202","53","2","288","1","90","1","198","222.215540000","0.0001","N/A","N/A"
"41.177.26.214","55218","41.177.202.202","53","2","323","1","89","1","234","233.112229000","0.0001","N/A","N/A"
"41.177.26.176","33328","41.177.202.202","53","2","319","1","87","1","232","67.047125000","0.0001","N/A","N/A"
"41.177.26.176","33455","41.177.202.202","53","2","319","1","87","1","232","71.179797000","0.0001","N/A","N/A"
"41.177.26.176","33500","41.177.202.202","53","2","319","1","87","1","232","73.733443000","0.0001","N/A","N/A"
"41.177.26.176","33765","41.177.202.202","53","2","319","1","87","1","232","81.510207000","0.0001","N/A","N/A"
"41.177.26.176","34901","41.177.202.202","53","2","349","1","95","1","254","113.855325000","0.0001","N/A","N/A"
"41.177.26.176","35508","41.177.202.202","53","2","319","1","87","1","232","129.496695000","0.0001","N/A","N/A"
"41.177.26.176","35986","41.177.202.202","53","2","319","1","87","1","232","141.337910000","0.0001","N/A","N/A"
"41.177.26.176","36204","41.177.202.202","53","2","319","1","87","1","232","146.514591000","0.0001","N/A","N/A"
"41.177.26.176","36552","41.177.202.202","53","2","319","1","87","1","232","154.976971000","0.0001","N/A","N/A"
"41.177.26.176","36567","41.177.202.202","53","2","390","1","98","1","292","155.100384000","0.0001","N/A","N/A"
"41.177.26.176","36750","41.177.202.202","53","2","319","1","87","1","232","160.112011000","0.0001","N/A","N/A"
"41.177.26.176","36878","41.177.202.202","53","2","319","1","87","1","232","165.060624000","0.0001","N/A","N/A"
"41.177.26.176","36898","41.177.202.202","53","2","268","1","89","1","179","165.243465000","0.0001","N/A","N/A"
"41.177.26.176","36907","41.177.202.202","53","2","319","1","87","1","232","165.499519000","0.0001","N/A","N/A"
"41.177.26.214","54820","41.177.202.202","53","2","270","1","106","1","164","169.070269000","0.0001","N/A","N/A"
"41.177.26.214","54880","41.177.202.202","53","2","270","1","106","1","164","170.601700000","0.0001","N/A","N/A"
"41.177.26.176","37103","41.177.202.202","53","2","319","1","87","1","232","170.792475000","0.0001","N/A","N/A"
"41.177.26.176","37194","41.177.202.202","53","2","319","1","87","1","232","173.679758000","0.0001","N/A","N/A"
"41.177.26.176","37319","41.177.202.202","53","2","319","1","87","1","232","176.232430000","0.0001","N/A","N/A"
"41.177.98.57","37453","41.177.202.202","53","2","319","1","87","1","232","179.276605000","0.0001","N/A","N/A"
"41.177.98.57","37566","41.177.202.202","53","2","319","1","87","1","232","180.740064000","0.0001","N/A","N/A"
"41.177.98.57","37615","41.177.202.202","53","2","319","1","87","1","232","181.905846000","0.0001","N/A","N/A"
"41.177.98.57","37619","41.177.202.202","53","2","319","1","87","1","232","181.917912000","0.0001","N/A","N/A"
"41.177.98.57","37717","41.177.202.202","53","2","346","1","90","1","256","183.440566000","0.0001","N/A","N/A"
"41.177.98.57","37747","41.177.202.202","53","2","390","1","98","1","292","184.159133000","0.0001","N/A","N/A"
"41.177.98.57","37770","41.177.202.202","53","2","392","1","99","1","293","184.718772000","0.0001","N/A","N/A"
"41.177.98.57","37798","41.177.202.202","53","2","346","1","90","1","256","185.450198000","0.0001","N/A","N/A"
"41.177.98.57","37807","41.177.202.202","53","2","392","1","99","1","293","185.472185000","0.0001","N/A","N/A"
"41.177.98.57","38122","41.177.202.202","53","2","346","1","90","1","256","194.778031000","0.0001","N/A","N/A"
"41.177.98.57","38134","41.177.202.202","53","2","244","1","88","1","156","194.834737000","0.0001","N/A","N/A"
"41.177.98.57","38263","41.177.202.202","53","2","319","1","87","1","232","198.025081000","0.0001","N/A","N/A"
"41.177.98.57","38539","41.177.202.202","53","2","319","1","87","1","232","203.454477000","0.0001","N/A","N/A"
"41.177.98.57","38714","41.177.202.202","53","2","404","1","89","1","315","206.779224000","0.0001","N/A","N/A"
"41.177.98.57","39069","41.177.202.202","53","2","371","1","88","1","283","213.591153000","0.0001","N/A","N/A"
"41.177.26.214","55096","41.177.202.202","53","2","323","1","89","1","234","219.951813000","0.0001","N/A","N/A"
"41.177.98.57","39403","41.177.202.202","53","2","272","1","107","1","165","222.254101000","0.0001","N/A","N/A"
"41.177.98.57","39657","41.177.202.202","53","2","319","1","87","1","232","232.772538000","0.0001","N/A","N/A"
"41.177.26.176","32931","41.177.202.202","53","2","392","1","99","1","293","62.093754000","0.0001","N/A","N/A"
"41.177.26.176","32958","41.177.202.202","53","2","407","1","90","1","317","62.593841000","0.0001","N/A","N/A"
"41.177.26.176","33022","41.177.202.202","53","2","319","1","87","1","232","63.582795000","0.0001","N/A","N/A"
"41.177.98.57","63522","41.177.202.202","53","2","319","1","87","1","232","16.666977000","0.0001","N/A","N/A"
"41.177.98.57","63688","41.177.202.202","53","2","319","1","87","1","232","19.548242000","0.0001","N/A","N/A"
"41.177.98.57","63836","41.177.202.202","53","2","404","1","89","1","315","21.502619000","0.0001","N/A","N/A"
