"Address A","Address B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"41.177.116.45","244.3.153.13","271","126434","155","104805","116","21629","161.461434000","51.9415","16142.01","3331.29"
"41.177.26.91","77.197.128.82","91","72959","56","69471","35","3488","161.716575000","13.0665","42533.79","2135.54"
"41.177.26.176","68.157.168.203","111","40386","55","35329","56","5057","161.803098000","63.9315","4420.85","632.80"
"41.177.98.220","244.3.142.41","478","91652","229","59972","249","31680","162.241007000","66.5240","7212.07","3809.75"
"145.95.48.71","244.3.41.13","4","325","2","151","2","174","162.626584000","0.2231","5415.39","6240.25"
"106.145.117.39","244.3.61.142","3","198","3","198","0","0","162.669732000","9.0772","174.50","N/A"
"41.177.26.15","77.197.210.159","7","1015","3","391","4","624","162.816803000","0.2052","15242.40","24325.47"
"41.177.230.130","244.3.153.22","3","288","0","0","3","288","163.216733000","2.9998","N/A","768.04"
"244.3.153.77","244.3.176.118","1078","472863","478","47557","600","425306","163.229006000","71.0472","5354.97","47889.96"
"41.177.98.143","241.75.202.251","11","4096","11","4096","0","0","163.418429000","69.1109","474.14","N/A"
"244.3.41.56","244.3.41.91","2","458","2","458","0","0","163.491782000","0.0002","22900000.00","N/A"
"244.3.41.91","244.3.41.224","4","916","0","0","4","916","163.491833000","0.0002","N/A","35921568.63"
"244.3.153.77","244.3.153.91","21","2469","21","2469","0","0","163.691880000","60.6086","325.89","N/A"
"41.177.98.142","244.157.156.98","2","188","1","94","1","94","164.130578000","0.0004","N/A","N/A"
"82.193.18.57","244.3.210.197","671","622093","255","32949","416","589144","164.483910000","7.6760","34339.87","614013.38"
"181.89.145.48","244.3.176.210","1","64","1","64","0","0","164.610460000","0.0000","N/A","N/A"
"41.177.26.176","239.152.13.68","7","460","3","198","4","262","164.653093000","0.5035","3146.19","4163.14"
"18.181.168.132","244.3.210.197","514","207193","279","69205","235","137988","165.161214000","47.3810","11684.85","23298.46"
"41.177.26.176","77.197.128.84","608","361134","355","336030","253","25104","165.599193000","43.8586","61293.30","4579.08"
"41.177.46.61","41.177.46.91","2","494","2","494","0","0","166.586234000","0.0001","26523489.93","N/A"
"244.3.41.26","244.3.41.91","12","1152","12","1152","0","0","166.956611000","1.3829","6664.06","N/A"
"41.177.98.220","244.3.185.176","42","16615","20","7750","22","8865","167.021301000","35.1961","1761.56","2014.99"
"41.177.98.127","194.252.160.64","15","1221","7","525","8","696","167.517475000","1.8027","2329.89","3088.77"
"41.177.26.176","165.22.155.38","2","128","1","64","1","64","167.557986000","0.0003","N/A","N/A"
"41.177.26.176","145.188.2.106","30","15019","15","12495","15","2524","167.570803000","15.2631","6549.11","1322.93"
"41.177.3.91","41.177.3.241","2","494","0","0","2","494","167.762075000","0.0002","N/A","19091787.44"
"41.177.64.33","244.3.41.84","68","17297","32","2547","36","14750","168.289358000","56.4482","360.97","2090.41"
"246.142.91.91","246.142.244.160","1","550","0","0","1","550","168.404355000","0.0000","N/A","N/A"
"41.177.230.91","41.177.230.156","4","2200","0","0","4","2200","168.404429000","0.0002","N/A","93617021.27"
"41.177.98.176","244.3.185.40","429","344677","261","311043","168","33634","169.082788000","59.3356","41936.81","4534.75"
"41.177.98.142","244.3.199.165","194","116369","112","96220","82","20149","169.519238000","60.5002","12723.27","2664.32"
"244.3.210.98","244.3.210.176","2","510","2","510","0","0","169.673510000","0.0000","815999997.42","N/A"
"244.3.31.124","244.3.34.248","23","3944","9","2291","14","1653","170.389605000","0.0261","702141.52","506608.44"
"41.177.98.143","244.56.202.67","76","16192","36","12092","40","4100","170.623826000","54.8676","1763.08","597.80"
"41.177.98.143","203.25.39.39","3","328","1","152","2","176","170.729110000","0.1354","N/A","10401.89"
"253.37.253.43","253.160.211.176","2","128","2","128","0","0","171.138594000","0.1003","10208.76","N/A"
"41.177.3.91","41.177.3.215","10","1226","0","0","10","1226","171.793045000","4.0209","N/A","2439.28"
"41.177.26.210","244.3.34.194","834","93980","341","47576","493","46404","172.082897000","57.3792","6633.20","6469.80"
"246.142.244.138","246.142.244.205","2","362","1","298","1","64","172.474484000","0.0018","N/A","N/A"
"41.177.98.210","41.177.202.202","2","340","1","91","1","249","172.497908000","0.0002","N/A","N/A"
"41.177.26.210","41.177.202.202","2","340","1","91","1","249","172.558804000","0.0002","N/A","N/A"
"41.177.3.117","244.3.153.40","35","5183","16","2414","19","2769","172.647843000","10.6550","1812.49","2079.03"
"41.177.241.128","41.177.241.177","4","543","0","0","4","543","172.920481000","25.9657","N/A","167.30"
"41.177.26.91","47.241.184.51","93","66876","60","62180","33","4696","172.958527000","55.4807","8966.00","677.14"
"117.255.177.145","244.3.210.197","357","277281","151","49669","206","227612","173.112562000","10.0235","39641.90","181662.04"
"244.3.153.33","244.3.202.202","4","626","2","173","2","453","173.134294000","33.1154","41.79","109.44"
"41.177.4.167","244.3.153.33","37","10284","16","4637","21","5647","173.159544000","2.7637","13422.62","16346.24"
"15.22.79.239","41.177.26.176","13","5349","5","455","8","4894","173.707867000","0.2462","14783.35","159010.33"
"68.64.225.84","244.3.210.197","823","774314","312","61107","511","713207","174.713983000","10.7673","45401.85","529905.18"
"145.95.41.31","145.95.81.118","2220","313263","1110","152058","1110","161205","176.415409000","20.4084","59605.97","63191.55"
"41.177.98.176","151.77.12.31","413","296292","219","257848","194","38444","176.439296000","49.9304","41313.15","6159.61"
"41.177.98.220","244.3.185.121","37","17768","19","9969","18","7799","176.581360000","27.1861","2933.56","2295.00"
"41.177.26.176","77.197.127.128","67","37106","38","34046","29","3060","176.731918000","2.3308","116856.52","10502.88"
"41.177.26.176","154.130.246.40","674","521576","409","492085","265","29491","176.921034000","27.7726","141746.94","8494.99"
"210.218.218.3","244.3.210.254","8","744","0","0","8","744","177.057529000","0.1009","N/A","58966.89"
"210.218.218.3","244.3.210.31","6","586","0","0","6","586","177.057578000","0.1009","N/A","46479.81"
"77.194.20.202","244.3.210.197","385","265309","191","66523","194","198786","177.115944000","13.4643","39525.70","118111.86"
"244.3.31.251","244.3.153.103","9","1026","0","0","9","1026","178.425433000","20.9979","N/A","390.90"
"41.177.98.98","244.3.31.43","11","1181","6","676","5","505","178.507036000","0.5839","9262.10","6919.17"
"41.177.26.15","210.176.151.45","906","868869","607","847974","299","20895","178.722677000","28.2672","239988.31","5913.57"
"41.177.230.130","244.3.153.117","9","1026","0","0","9","1026","178.768114000","21.1616","N/A","387.87"
"244.3.31.251","244.3.153.248","18","2052","0","0","18","2052","179.119495000","43.8820","N/A","374.09"
"85.186.156.144","244.3.210.197","877","774906","361","58942","516","715964","179.384691000","5.6550","83384.48","1012864.99"
"41.177.26.91","77.197.128.117","12","5411","5","4684","7","727","179.728711000","30.5962","1224.73","190.09"
"244.3.153.48","244.3.160.80","21","6585","10","3549","11","3036","180.155637000","15.2587","1860.71","1591.75"
"203.22.57.22","244.3.41.84","8","1822","5","343","3","1479","180.421030000","1.2882","2130.04","9184.64"
"41.177.98.143","244.145.41.106","3","298","1","140","2","158","181.219442000","0.1893","N/A","6676.28"
"67.91.20.26","244.3.210.255","2","132","2","132","0","0","181.553897000","3.0101","350.82","N/A"
"67.91.20.26","244.3.210.197","2","132","2","132","0","0","181.563536000","2.9953","352.55","N/A"
"67.91.20.26","244.3.210.230","2","132","2","132","0","0","181.579595000","2.9813","354.21","N/A"
"67.91.20.26","244.3.210.98","2","132","2","132","0","0","181.610355000","2.9494","358.04","N/A"
"67.91.20.26","244.3.210.39","3","198","3","198","0","0","181.699727000","5.0680","312.55","N/A"
"67.91.20.26","244.3.210.64","1","66","1","66","0","0","181.736054000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.108","1","66","1","66","0","0","181.743276000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.31","1","66","1","66","0","0","181.778353000","0.0000","N/A","N/A"
"41.177.98.220","41.177.211.208","24","4764","9","2964","15","1800","182.776310000","48.2336","491.61","298.55"
"210.218.218.3","244.3.164.155","2","128","0","0","2","128","183.403454000","0.0004","N/A","2892655.37"
"67.91.20.26","244.3.210.153","1","66","1","66","0","0","183.579696000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.224","2","132","2","132","0","0","183.611930000","0.0138","76284.04","N/A"
"67.91.20.26","244.3.210.94","1","66","1","66","0","0","183.633953000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.203","1","66","1","66","0","0","183.654032000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.144","1","66","1","66","0","0","183.669346000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.184","1","66","1","66","0","0","183.684380000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.41","1","66","1","66","0","0","183.699580000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.43","1","66","1","66","0","0","183.719628000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.145","1","66","1","66","0","0","183.735116000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.130","1","66","1","66","0","0","183.751213000","0.0000","N/A","N/A"
"67.91.20.26","244.3.210.61","1","66","1","66","0","0","183.758587000","0.0000","N/A","N/A"
"18.91.139.163","244.3.160.239","280","265938","92","7835","188","258103","183.766244000","2.6807","23382.01","770257.54"
"67.91.20.26","244.3.210.117","3","198","3","198","0","0","183.797763000","2.9727","532.85","N/A"
"41.177.3.124","210.218.218.3","2","128","2","128","0","0","183.824326000","0.0003","2959537.57","N/A"
"244.3.160.239","244.239.197.117","256","264343","70","6232","186","258111","183.862360000","2.5451","19589.38","811333.99"
"244.3.41.3","244.3.41.91","12","1152","12","1152","0","0","183.884130000","8.2507","1117.00","N/A"
"67.91.20.26","244.3.210.77","2","132","2","132","0","0","183.891639000","2.8836","366.21","N/A"
"67.91.20.26","244.3.210.181","2","132","2","132","0","0","183.907605000","2.8729","367.57","N/A"
"67.91.20.26","244.3.210.71","2","132","2","132","0","0","183.922438000","2.8562","369.72","N/A"
"67.91.20.26","244.3.210.103","2","132","2","132","0","0","183.931140000","2.8354","372.44","N/A"
"67.91.20.26","244.3.210.81","2","132","2","132","0","0","183.947093000","2.8233","374.03","N/A"
"67.91.20.26","244.3.210.26","2","132","2","132","0","0","183.966416000","2.9128","362.54","N/A"
"67.91.20.26","244.3.210.231","2","132","2","132","0","0","183.977908000","2.8927","365.06","N/A"
"67.91.20.26","244.3.210.111","2","132","2","132","0","0","183.993932000","2.8780","366.93","N/A"
"67.91.20.26","244.3.210.241","2","132","2","132","0","0","184.017194000","2.8627","368.88","N/A"
"67.91.20.26","244.3.210.40","2","132","2","132","0","0","184.032029000","2.8540","370.01","N/A"
"41.177.202.202","41.177.241.34","6","1018","3","764","3","254","184.473328000","0.0061","1010080.98","335812.26"
"40.193.71.79","41.177.241.34","14","1026","8","592","6","434","184.475781000","0.1108","42731.34","31326.69"
"41.177.31.203","210.218.218.3","3","192","3","192","0","0","184.957342000","0.0099","155875.79","N/A"
"41.177.202.17","244.3.153.34","1","346","0","0","1","346","185.775783000","0.0000","N/A","N/A"
"41.177.204.31","41.177.204.176","13","1381","13","1381","0","0","186.228241000","4.0020","2760.62","N/A"
"246.142.41.31","246.142.41.91","5","613","5","613","0","0","186.228339000","4.0020","1225.39","N/A"
"246.142.186.31","246.142.186.91","5","613","5","613","0","0","186.228370000","4.0020","1225.40","N/A"
"145.202.231.208","244.3.210.197","103","42571","34","3670","69","38901","186.230081000","5.6594","5187.81","54989.32"
"151.77.108.208","244.3.160.239","113","56542","49","8777","64","47765","186.491952000","1.4341","48963.08","266460.26"
"41.177.98.43","41.177.108.224","2","188","1","94","1","94","186.547424000","0.0002","N/A","N/A"
"41.177.98.176","90.218.72.90","34","24816","21","22034","13","2782","186.563451000","31.4382","5606.93","707.93"
"41.177.26.13","94.224.184.106","558","385591","329","343335","229","42256","186.595572000","46.0655","59625.58","7338.43"
"244.3.153.117","244.3.202.202","2","228","1","85","1","143","186.843085000","0.0011","N/A","N/A"
"244.3.210.39","244.3.210.203","93","26290","47","13704","46","12586","187.052616000","1.4118","77651.91","71316.91"
"244.3.41.152","244.3.153.197","20","2980","8","1140","12","1840","187.312868000","0.2382","38288.92","61799.66"
"41.177.3.203","244.3.164.39","2","188","1","94","1","94","187.326000000","0.0001","N/A","N/A"
"67.91.20.26","244.3.40.83","2","132","2","132","0","0","188.283837000","3.0119","350.61","N/A"
"244.3.210.153","244.3.210.203","70","18216","35","9383","35","8833","188.357258000","1.4097","53250.06","50128.72"
"67.91.20.26","244.3.40.80","1","66","1","66","0","0","188.793742000","0.0000","N/A","N/A"
"67.91.20.26","244.3.40.176","1","66","1","66","0","0","188.794504000","0.0000","N/A","N/A"
"67.91.20.26","244.3.40.198","1","66","1","66","0","0","188.807133000","0.0000","N/A","N/A"
"194.66.204.111","244.3.41.84","5","2843","2","219","3","2624","188.845814000","0.6461","2711.85","32492.64"
"77.197.128.108","244.3.210.197","48","38618","19","1915","29","36703","188.858937000","11.2678","1359.62","26058.61"
"41.177.98.220","244.3.3.249","7","1959","4","1601","3","358","188.983942000","0.3581","35767.44","7997.97"
"41.177.26.15","77.197.210.247","32","25237","19","24102","13","1135","189.333642000","0.7073","272623.16","12838.24"
"184.75.94.223","244.3.41.84","4","838","2","201","2","637","189.642364000","0.2574","6247.13","19798.13"
"244.3.34.239","244.3.41.84","3","701","1","66","2","635","189.650121000","0.0032","N/A","1602523.66"
"244.3.41.84","244.3.151.202","4","838","2","637","2","201","189.651420000","0.1567","32516.59","10260.34"
"244.3.41.84","244.3.77.194","4","769","2","637","2","132","189.651708000","0.1994","25553.85","5295.30"
"244.3.4.24","244.3.41.91","3","288","3","288","0","0","189.896329000","0.0005","4562376.24","N/A"
"41.177.26.176","77.197.128.225","655","384999","389","358419","266","26580","189.995406000","44.4488","64509.04","4783.93"
"18.239.218.37","244.3.210.197","323","265993","138","62291","185","203702","190.154494000","7.5451","66046.56","215983.30"
"41.177.204.176","41.177.204.251","1","229","0","0","1","229","190.230259000","0.0000","N/A","N/A"
"41.177.204.90","41.177.204.176","1","229","1","229","0","0","190.230307000","0.0000","N/A","N/A"
"30.222.71.108","244.3.160.239","741","265387","326","176064","415","89323","190.418291000","20.1097","70041.31","35534.24"
"41.177.26.15","77.197.210.241","474","490999","342","481944","132","9055","190.648119000","8.0525","478802.70","8995.98"
"41.177.26.15","77.197.128.127","588","563658","395","550094","193","13564","190.977332000","12.5381","350990.57","8654.59"
"66.218.67.128","244.3.31.40","4","320","2","132","2","188","191.129392000","3.0157","350.16","498.72"
"41.177.26.91","77.197.210.80","20","17580","13","16827","7","753","191.266980000","0.4134","325656.56","14572.97"
"41.177.26.15","77.197.217.218","170","157273","111","152837","59","4436","191.742847000","17.1604","71251.02","2068.02"
"253.37.253.251","253.160.108.83","30","15533","17","5681","13","9852","191.982815000","18.2116","2495.55","4327.79"
"41.177.98.220","244.3.93.242","1","64","0","0","1","64","192.034676000","0.0000","N/A","N/A"
"41.177.98.142","66.116.46.204","18","8988","9","8142","9","846","192.485636000","19.0533","3418.61","355.21"
"41.177.26.15","77.197.217.224","197","184222","130","179328","67","4894","192.842692000","10.5700","135726.47","3704.08"
"41.177.230.130","244.3.153.89","9","1026","0","0","9","1026","193.102224000","11.9998","N/A","684.01"
