"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"718586","168.223075","244.3.160.239","244.3.160.204","TCP","443","51203","64","0.000101000","0","168.223075000","Set","Set","7194","443  >  51203 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"718587","168.223225","244.3.160.204","244.3.160.239","TCP","51204","8080","64","0.000150000","0","168.223225000","Set","Not set","7195","51204  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"718588","168.223298","244.3.160.239","244.3.160.204","TCP","8080","51204","64","0.000073000","1","168.223298000","Not set","Set","7195","8080  >  51204 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"718589","168.223520","244.3.160.204","244.3.160.239","TCP","51205","80","64","0.000222000","0","168.223520000","Set","Not set","7196","51205  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"718590","168.223614","244.3.160.239","244.3.160.204","TCP","80","51205","64","0.000094000","0","168.223614000","Set","Set","7196","80  >  51205 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"719133","168.354476","244.3.160.204","244.3.160.239","TCP","51203","443","64","0.000119000","1","168.354476000","Not set","Set","7194","51203  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"719134","168.354610","244.3.160.204","244.3.160.239","TCP","51203","443","64","0.000134000","1","168.354610000","Not set","Set","7194","51203  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"719135","168.354685","244.3.160.239","244.3.160.204","TCP","443","51203","64","0.000075000","1","168.354685000","Not set","Set","7194","443  >  51203 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"719139","168.356114","244.3.160.204","244.3.160.239","TCP","51205","80","64","0.000153000","1","168.356114000","Not set","Set","7196","51205  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"719140","168.356242","244.3.160.204","244.3.160.239","TCP","51205","80","64","0.000128000","1","168.356242000","Not set","Set","7196","51205  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"719141","168.356316","244.3.160.239","244.3.160.204","TCP","80","51205","64","0.000074000","1","168.356316000","Not set","Set","7196","80  >  51205 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"719146","168.356983","244.3.160.239","244.3.160.204","TCP","80","51205","64","0.000004000","1","168.356983000","Not set","Set","7196","80  >  51205 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"719367","168.442690","244.3.160.239","244.3.160.204","TCP","443","51203","64","0.000460000","1","168.442690000","Not set","Set","7194","443  >  51203 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"719370","168.443254","244.3.160.204","244.3.160.239","TCP","51205","80","64","0.000338000","2","168.443254000","Not set","Set","7196","51205  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"719478","168.489092","244.3.160.204","244.3.160.239","TCP","51203","443","64","0.000058000","2","168.489092000","Not set","Set","7194","51203  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"724755","170.223715","244.3.160.204","244.3.160.239","TCP","51539","443","64","0.000229000","0","170.223715000","Set","Not set","7243","51539  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"724756","170.223815","244.3.160.239","244.3.160.204","TCP","443","51539","64","0.000100000","0","170.223815000","Set","Set","7243","443  >  51539 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"724757","170.223956","244.3.160.204","244.3.160.239","TCP","51540","8080","64","0.000141000","0","170.223956000","Set","Not set","7244","51540  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"724758","170.224025","244.3.160.239","244.3.160.204","TCP","8080","51540","64","0.000069000","1","170.224025000","Not set","Set","7244","8080  >  51540 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"724759","170.224212","244.3.160.204","244.3.160.239","TCP","51541","80","64","0.000187000","0","170.224212000","Set","Not set","7245","51541  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"724760","170.224315","244.3.160.239","244.3.160.204","TCP","80","51541","64","0.000103000","0","170.224315000","Set","Set","7245","80  >  51541 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"725471","170.416563","244.3.160.204","244.3.160.239","TCP","51539","443","64","0.000135000","1","170.416563000","Not set","Set","7243","51539  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"725472","170.416704","244.3.160.204","244.3.160.239","TCP","51539","443","64","0.000141000","1","170.416704000","Not set","Set","7243","51539  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"725473","170.416798","244.3.160.239","244.3.160.204","TCP","443","51539","64","0.000094000","1","170.416798000","Not set","Set","7243","443  >  51539 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"725494","170.421673","244.3.160.204","244.3.160.239","TCP","51541","80","64","0.000477000","1","170.421673000","Not set","Set","7245","51541  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"725496","170.421810","244.3.160.204","244.3.160.239","TCP","51541","80","64","0.000056000","1","170.421810000","Not set","Set","7245","51541  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"725498","170.421900","244.3.160.239","244.3.160.204","TCP","80","51541","64","0.000005000","1","170.421900000","Not set","Set","7245","80  >  51541 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"725499","170.422180","244.3.160.239","244.3.160.204","TCP","80","51541","64","0.000280000","1","170.422180000","Not set","Set","7245","80  >  51541 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"725905","170.492750","244.3.160.239","244.3.160.204","TCP","443","51539","64","0.000819000","1","170.492750000","Not set","Set","7243","443  >  51539 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"726323","170.553004","244.3.160.204","244.3.160.239","TCP","51541","80","64","0.000190000","2","170.553004000","Not set","Set","7245","51541  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"726389","170.580623","244.3.160.204","244.3.160.239","TCP","51539","443","64","0.000294000","2","170.580623000","Not set","Set","7243","51539  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"731625","172.224253","244.3.160.204","244.3.160.239","TCP","51870","443","64","0.000175000","0","172.224253000","Set","Not set","7315","51870  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"731626","172.224348","244.3.160.239","244.3.160.204","TCP","443","51870","64","0.000095000","0","172.224348000","Set","Set","7315","443  >  51870 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"731627","172.224514","244.3.160.204","244.3.160.239","TCP","51871","8080","64","0.000166000","0","172.224514000","Set","Not set","7316","51871  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"731628","172.224586","244.3.160.239","244.3.160.204","TCP","8080","51871","64","0.000072000","1","172.224586000","Not set","Set","7316","8080  >  51871 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"731629","172.224796","244.3.160.204","244.3.160.239","TCP","51872","80","64","0.000210000","0","172.224796000","Set","Not set","7317","51872  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"731630","172.224895","244.3.160.239","244.3.160.204","TCP","80","51872","64","0.000099000","0","172.224895000","Set","Set","7317","80  >  51872 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"732314","172.322541","244.3.160.204","244.3.160.239","TCP","51870","443","64","0.000305000","1","172.322541000","Not set","Set","7315","51870  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"732316","172.322673","244.3.160.204","244.3.160.239","TCP","51870","443","64","0.000110000","1","172.322673000","Not set","Set","7315","51870  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"732318","172.322755","244.3.160.239","244.3.160.204","TCP","443","51870","64","0.000031000","1","172.322755000","Not set","Set","7315","443  >  51870 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"732328","172.324148","244.3.160.204","244.3.160.239","TCP","51872","80","64","0.000004000","1","172.324148000","Not set","Set","7317","51872  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"732331","172.324274","244.3.160.204","244.3.160.239","TCP","51872","80","64","0.000004000","1","172.324274000","Not set","Set","7317","51872  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"732333","172.324348","244.3.160.239","244.3.160.204","TCP","80","51872","64","0.000058000","1","172.324348000","Not set","Set","7317","80  >  51872 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"732338","172.324810","244.3.160.239","244.3.160.204","TCP","80","51872","64","0.000080000","1","172.324810000","Not set","Set","7317","80  >  51872 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"732830","172.386944","244.3.160.204","244.3.160.239","TCP","51872","80","64","0.000112000","2","172.386944000","Not set","Set","7317","51872  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"733223","172.432604","244.3.160.239","244.3.160.204","TCP","443","51870","64","0.000005000","1","172.432604000","Not set","Set","7315","443  >  51870 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"733252","172.435751","244.3.160.204","244.3.160.239","TCP","51870","443","64","0.000047000","2","172.435751000","Not set","Set","7315","51870  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"738889","174.224442","244.3.160.204","244.3.160.239","TCP","52209","443","64","0.000020000","0","174.224442000","Set","Not set","7365","52209  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"738890","174.224547","244.3.160.239","244.3.160.204","TCP","443","52209","64","0.000105000","0","174.224547000","Set","Set","7365","443  >  52209 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"738891","174.224687","244.3.160.204","244.3.160.239","TCP","52210","8080","64","0.000140000","0","174.224687000","Set","Not set","7366","52210  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"738892","174.224758","244.3.160.239","244.3.160.204","TCP","8080","52210","64","0.000071000","1","174.224758000","Not set","Set","7366","8080  >  52210 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"738893","174.224965","244.3.160.204","244.3.160.239","TCP","52211","80","64","0.000207000","0","174.224965000","Set","Not set","7367","52211  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"738895","174.225066","244.3.160.239","244.3.160.204","TCP","80","52211","64","0.000043000","0","174.225066000","Set","Set","7367","80  >  52211 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"739213","174.341478","244.3.160.204","244.3.160.239","TCP","52209","443","64","0.000109000","1","174.341478000","Not set","Set","7365","52209  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"739215","174.341607","244.3.160.204","244.3.160.239","TCP","52209","443","64","0.000102000","1","174.341607000","Not set","Set","7365","52209  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"739216","174.341725","244.3.160.239","244.3.160.204","TCP","443","52209","64","0.000118000","1","174.341725000","Not set","Set","7365","443  >  52209 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"739229","174.343427","244.3.160.204","244.3.160.239","TCP","52211","80","64","0.001076000","1","174.343427000","Not set","Set","7367","52211  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"739230","174.343555","244.3.160.204","244.3.160.239","TCP","52211","80","64","0.000128000","1","174.343555000","Not set","Set","7367","52211  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"739231","174.343651","244.3.160.239","244.3.160.204","TCP","80","52211","64","0.000096000","1","174.343651000","Not set","Set","7367","80  >  52211 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"739235","174.343933","244.3.160.239","244.3.160.204","TCP","80","52211","64","0.000067000","1","174.343933000","Not set","Set","7367","80  >  52211 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"739307","174.362540","244.3.160.239","244.3.160.204","TCP","443","52209","64","0.000930000","1","174.362540000","Not set","Set","7365","443  >  52209 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"739545","174.430715","244.3.160.204","244.3.160.239","TCP","52211","80","64","0.000305000","2","174.430715000","Not set","Set","7367","52211  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"739566","174.444476","244.3.160.204","244.3.160.239","TCP","52209","443","64","0.000111000","2","174.444476000","Not set","Set","7365","52209  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"746937","176.224787","244.3.160.204","244.3.160.239","TCP","52540","443","64","0.000216000","0","176.224787000","Set","Not set","7438","52540  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"746939","176.224882","244.3.160.239","244.3.160.204","TCP","443","52540","64","0.000027000","0","176.224882000","Set","Set","7438","443  >  52540 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"746941","176.225053","244.3.160.204","244.3.160.239","TCP","52541","8080","64","0.000049000","0","176.225053000","Set","Not set","7439","52541  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"746942","176.225122","244.3.160.239","244.3.160.204","TCP","8080","52541","64","0.000069000","1","176.225122000","Not set","Set","7439","8080  >  52541 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"746945","176.225409","244.3.160.204","244.3.160.239","TCP","52542","80","64","0.000004000","0","176.225409000","Set","Not set","7440","52542  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"746946","176.225472","244.3.160.239","244.3.160.204","TCP","80","52542","64","0.000063000","0","176.225472000","Set","Set","7440","80  >  52542 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"747315","176.321144","244.3.160.204","244.3.160.239","TCP","52540","443","64","0.000200000","1","176.321144000","Not set","Set","7438","52540  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"747317","176.321268","244.3.160.204","244.3.160.239","TCP","52540","443","64","0.000120000","1","176.321268000","Not set","Set","7438","52540  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"747318","176.321346","244.3.160.239","244.3.160.204","TCP","443","52540","64","0.000078000","1","176.321346000","Not set","Set","7438","443  >  52540 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"747320","176.322805","244.3.160.204","244.3.160.239","TCP","52542","80","64","0.000092000","1","176.322805000","Not set","Set","7440","52542  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"747322","176.322901","244.3.160.204","244.3.160.239","TCP","52542","80","64","0.000005000","1","176.322901000","Not set","Set","7440","52542  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"747323","176.322969","244.3.160.239","244.3.160.204","TCP","80","52542","64","0.000068000","1","176.322969000","Not set","Set","7440","80  >  52542 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"747328","176.323771","244.3.160.239","244.3.160.204","TCP","80","52542","64","0.000240000","1","176.323771000","Not set","Set","7440","80  >  52542 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"747658","176.385169","244.3.160.204","244.3.160.239","TCP","52542","80","64","0.000132000","2","176.385169000","Not set","Set","7440","52542  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"747951","176.422543","244.3.160.239","244.3.160.204","TCP","443","52540","64","0.000034000","1","176.422543000","Not set","Set","7438","443  >  52540 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"748048","176.432566","244.3.160.204","244.3.160.239","TCP","52540","443","64","0.000266000","2","176.432566000","Not set","Set","7438","52540  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"757126","178.224771","244.3.160.204","244.3.160.239","TCP","52874","443","64","0.000202000","0","178.224771000","Set","Not set","7541","52874  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"757127","178.224868","244.3.160.239","244.3.160.204","TCP","443","52874","64","0.000097000","0","178.224868000","Set","Set","7541","443  >  52874 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"757128","178.225027","244.3.160.204","244.3.160.239","TCP","52875","8080","64","0.000159000","0","178.225027000","Set","Not set","7542","52875  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"757129","178.225098","244.3.160.239","244.3.160.204","TCP","8080","52875","64","0.000071000","1","178.225098000","Not set","Set","7542","8080  >  52875 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"757131","178.225351","244.3.160.204","244.3.160.239","TCP","52876","80","64","0.000021000","0","178.225351000","Set","Not set","7543","52876  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"757136","178.225444","244.3.160.239","244.3.160.204","TCP","80","52876","64","0.000023000","0","178.225444000","Set","Set","7543","80  >  52876 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"757633","178.323202","244.3.160.204","244.3.160.239","TCP","52874","443","64","0.000427000","1","178.323202000","Not set","Set","7541","52874  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757634","178.323346","244.3.160.204","244.3.160.239","TCP","52874","443","64","0.000144000","1","178.323346000","Not set","Set","7541","52874  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757635","178.323427","244.3.160.239","244.3.160.204","TCP","443","52874","64","0.000081000","1","178.323427000","Not set","Set","7541","443  >  52874 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757639","178.324869","244.3.160.204","244.3.160.239","TCP","52876","80","64","0.000862000","1","178.324869000","Not set","Set","7543","52876  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757641","178.325014","244.3.160.204","244.3.160.239","TCP","52876","80","64","0.000042000","1","178.325014000","Not set","Set","7543","52876  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"757642","178.325093","244.3.160.239","244.3.160.204","TCP","80","52876","64","0.000079000","1","178.325093000","Not set","Set","7543","80  >  52876 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757644","178.325490","244.3.160.239","244.3.160.204","TCP","80","52876","64","0.000392000","1","178.325490000","Not set","Set","7543","80  >  52876 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757892","178.372642","244.3.160.239","244.3.160.204","TCP","443","52874","64","0.000089000","1","178.372642000","Not set","Set","7541","443  >  52874 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"757988","178.390838","244.3.160.204","244.3.160.239","TCP","52876","80","64","0.000403000","2","178.390838000","Not set","Set","7543","52876  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"758153","178.425983","244.3.160.204","244.3.160.239","TCP","52874","443","64","0.000112000","2","178.425983000","Not set","Set","7541","52874  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"765554","180.224916","244.3.160.204","244.3.160.239","TCP","53210","443","64","0.000177000","0","180.224916000","Set","Not set","7606","53210  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765559","180.225029","244.3.160.239","244.3.160.204","TCP","443","53210","64","0.000005000","0","180.225029000","Set","Set","7606","443  >  53210 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"765560","180.225202","244.3.160.204","244.3.160.239","TCP","53211","8080","64","0.000173000","0","180.225202000","Set","Not set","7607","53211  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765561","180.225278","244.3.160.239","244.3.160.204","TCP","8080","53211","64","0.000076000","1","180.225278000","Not set","Set","7607","8080  >  53211 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"765568","180.225505","244.3.160.204","244.3.160.239","TCP","53212","80","64","0.000046000","0","180.225505000","Set","Not set","7608","53212  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"765570","180.225605","244.3.160.239","244.3.160.204","TCP","80","53212","64","0.000025000","0","180.225605000","Set","Set","7608","80  >  53212 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"766098","180.321173","244.3.160.204","244.3.160.239","TCP","53210","443","64","0.000191000","1","180.321173000","Not set","Set","7606","53210  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766099","180.321247","244.3.160.204","244.3.160.239","TCP","53210","443","64","0.000074000","1","180.321247000","Not set","Set","7606","53210  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766100","180.321323","244.3.160.239","244.3.160.204","TCP","443","53210","64","0.000076000","1","180.321323000","Not set","Set","7606","443  >  53210 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766103","180.322740","244.3.160.204","244.3.160.239","TCP","53212","80","64","0.000511000","1","180.322740000","Not set","Set","7608","53212  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766104","180.322873","244.3.160.204","244.3.160.239","TCP","53212","80","64","0.000133000","1","180.322873000","Not set","Set","7608","53212  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"766105","180.322970","244.3.160.239","244.3.160.204","TCP","80","53212","64","0.000097000","1","180.322970000","Not set","Set","7608","80  >  53212 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766108","180.323416","244.3.160.239","244.3.160.204","TCP","80","53212","64","0.000245000","1","180.323416000","Not set","Set","7608","80  >  53212 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766493","180.387394","244.3.160.204","244.3.160.239","TCP","53212","80","64","0.000209000","2","180.387394000","Not set","Set","7608","53212  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"766653","180.422440","244.3.160.239","244.3.160.204","TCP","443","53210","64","0.000398000","1","180.422440000","Not set","Set","7606","443  >  53210 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"766734","180.435308","244.3.160.204","244.3.160.239","TCP","53210","443","64","0.000028000","2","180.435308000","Not set","Set","7606","53210  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"776865","182.224929","244.3.160.204","244.3.160.239","TCP","53541","443","64","0.000024000","0","182.224929000","Set","Not set","7682","53541  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776866","182.225050","244.3.160.239","244.3.160.204","TCP","443","53541","64","0.000121000","0","182.225050000","Set","Set","7682","443  >  53541 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"776869","182.225204","244.3.160.204","244.3.160.239","TCP","53542","8080","64","0.000051000","0","182.225204000","Set","Not set","7683","53542  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776870","182.225274","244.3.160.239","244.3.160.204","TCP","8080","53542","64","0.000070000","1","182.225274000","Not set","Set","7683","8080  >  53542 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"776874","182.225513","244.3.160.204","244.3.160.239","TCP","53543","80","64","0.000097000","0","182.225513000","Set","Not set","7684","53543  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"776875","182.225614","244.3.160.239","244.3.160.204","TCP","80","53543","64","0.000101000","0","182.225614000","Set","Set","7684","80  >  53543 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"777203","182.320617","244.3.160.204","244.3.160.239","TCP","53541","443","64","0.000053000","1","182.320617000","Not set","Set","7682","53541  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"777205","182.320755","244.3.160.204","244.3.160.239","TCP","53541","443","64","0.000076000","1","182.320755000","Not set","Set","7682","53541  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"777206","182.320873","244.3.160.239","244.3.160.204","TCP","443","53541","64","0.000118000","1","182.320873000","Not set","Set","7682","443  >  53541 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"777217","182.322488","244.3.160.204","244.3.160.239","TCP","53543","80","64","0.000088000","1","182.322488000","Not set","Set","7684","53543  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"777218","182.322657","244.3.160.204","244.3.160.239","TCP","53543","80","64","0.000169000","1","182.322657000","Not set","Set","7684","53543  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"777219","182.322737","244.3.160.239","244.3.160.204","TCP","80","53543","64","0.000080000","1","182.322737000","Not set","Set","7684","80  >  53543 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"777220","182.322974","244.3.160.239","244.3.160.204","TCP","80","53543","64","0.000237000","1","182.322974000","Not set","Set","7684","80  >  53543 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"777392","182.372429","244.3.160.239","244.3.160.204","TCP","443","53541","64","0.000023000","1","182.372429000","Not set","Set","7682","443  >  53541 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"777420","182.384399","244.3.160.204","244.3.160.239","TCP","53543","80","64","0.000507000","2","182.384399000","Not set","Set","7684","53543  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"777534","182.419809","244.3.160.204","244.3.160.239","TCP","53541","443","64","0.000403000","2","182.419809000","Not set","Set","7682","53541  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"785915","184.225322","244.3.160.204","244.3.160.239","TCP","53880","443","64","0.000183000","0","184.225322000","Set","Not set","7761","53880  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785918","184.225428","244.3.160.239","244.3.160.204","TCP","443","53880","64","0.000004000","0","184.225428000","Set","Set","7761","443  >  53880 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"785919","184.225605","244.3.160.204","244.3.160.239","TCP","53881","8080","64","0.000177000","0","184.225605000","Set","Not set","7762","53881  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785920","184.225680","244.3.160.239","244.3.160.204","TCP","8080","53881","64","0.000075000","1","184.225680000","Not set","Set","7762","8080  >  53881 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"785921","184.225898","244.3.160.204","244.3.160.239","TCP","53882","80","64","0.000218000","0","184.225898000","Set","Not set","7763","53882  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"785922","184.226040","244.3.160.239","244.3.160.204","TCP","80","53882","64","0.000142000","0","184.226040000","Set","Set","7763","80  >  53882 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"786334","184.320782","244.3.160.204","244.3.160.239","TCP","53880","443","64","0.000078000","1","184.320782000","Not set","Set","7761","53880  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786335","184.320919","244.3.160.204","244.3.160.239","TCP","53880","443","64","0.000137000","1","184.320919000","Not set","Set","7761","53880  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786338","184.321000","244.3.160.239","244.3.160.204","TCP","443","53880","64","0.000032000","1","184.321000000","Not set","Set","7761","443  >  53880 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"786347","184.322339","244.3.160.204","244.3.160.239","TCP","53882","80","64","0.000364000","1","184.322339000","Not set","Set","7763","53882  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786348","184.322475","244.3.160.204","244.3.160.239","TCP","53882","80","64","0.000136000","1","184.322475000","Not set","Set","7763","53882  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"786349","184.322581","244.3.160.239","244.3.160.204","TCP","80","53882","64","0.000106000","1","184.322581000","Not set","Set","7763","80  >  53882 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"786354","184.323056","244.3.160.239","244.3.160.204","TCP","80","53882","64","0.000275000","1","184.323056000","Not set","Set","7763","80  >  53882 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
