"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"590191","134.220098","244.3.160.254","244.3.160.204","TCP","2048","45524","64","0.000048000","1","134.220098000","Not set","Set","6023","2048  >  45524 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"590533","134.311198","244.3.160.204","244.3.160.254","TCP","45521","4000","64","0.000167000","1","134.311198000","Not set","Set","6020","45521  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"590534","134.311332","244.3.160.204","244.3.160.254","TCP","45521","4000","64","0.000134000","1","134.311332000","Not set","Set","6020","45521  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"590535","134.311406","244.3.160.254","244.3.160.204","TCP","4000","45521","64","0.000074000","1","134.311406000","Not set","Set","6020","4000  >  45521 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"590536","134.311770","244.3.160.254","244.3.160.204","TCP","4000","45521","64","0.000364000","1","134.311770000","Not set","Set","6020","4000  >  45521 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"590682","134.371852","244.3.160.204","244.3.160.254","TCP","45521","4000","64","0.000629000","2","134.371852000","Not set","Set","6020","45521  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"596403","136.219304","244.3.160.204","244.3.160.254","TCP","45850","443","64","0.000204000","0","136.219304000","Set","Not set","6061","45850  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596404","136.219404","244.3.160.254","244.3.160.204","TCP","443","45850","64","0.000100000","0","136.219404000","Set","Set","6061","443  >  45850 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"596405","136.219571","244.3.160.204","244.3.160.254","TCP","45851","80","64","0.000167000","0","136.219571000","Set","Not set","6062","45851  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596407","136.219676","244.3.160.254","244.3.160.204","TCP","80","45851","64","0.000033000","0","136.219676000","Set","Set","6062","80  >  45851 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"596409","136.219847","244.3.160.204","244.3.160.254","TCP","45852","2784","64","0.000082000","0","136.219847000","Set","Not set","6063","45852  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596410","136.219920","244.3.160.254","244.3.160.204","TCP","2784","45852","64","0.000073000","1","136.219920000","Not set","Set","6063","2784  >  45852 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596411","136.220104","244.3.160.204","244.3.160.254","TCP","45853","2785","64","0.000184000","0","136.220104000","Set","Not set","6064","45853  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596413","136.220172","244.3.160.254","244.3.160.204","TCP","2785","45853","64","0.000046000","1","136.220172000","Not set","Set","6064","2785  >  45853 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596420","136.220361","244.3.160.204","244.3.160.254","TCP","45854","4000","64","0.000054000","0","136.220361000","Set","Not set","6066","45854  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596423","136.220458","244.3.160.254","244.3.160.204","TCP","4000","45854","64","0.000027000","0","136.220458000","Set","Set","6066","4000  >  45854 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"596430","136.220664","244.3.160.204","244.3.160.254","TCP","45855","4001","64","0.000061000","0","136.220664000","Set","Not set","6067","45855  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596434","136.220694","244.3.160.254","244.3.160.204","TCP","4001","45855","64","0.000017000","1","136.220694000","Not set","Set","6067","4001  >  45855 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596727","136.312005","244.3.160.204","244.3.160.254","TCP","45850","443","64","0.000437000","1","136.312005000","Not set","Set","6061","45850  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596729","136.312151","244.3.160.204","244.3.160.254","TCP","45850","443","64","0.000031000","1","136.312151000","Not set","Set","6061","45850  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596731","136.312230","244.3.160.254","244.3.160.204","TCP","443","45850","64","0.000074000","1","136.312230000","Not set","Set","6061","443  >  45850 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596737","136.313139","244.3.160.204","244.3.160.254","TCP","45851","80","64","0.000080000","1","136.313139000","Not set","Set","6062","45851  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596738","136.313272","244.3.160.204","244.3.160.254","TCP","45851","80","64","0.000133000","1","136.313272000","Not set","Set","6062","45851  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596739","136.313348","244.3.160.254","244.3.160.204","TCP","80","45851","64","0.000076000","1","136.313348000","Not set","Set","6062","80  >  45851 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596740","136.313447","244.3.160.254","244.3.160.204","TCP","443","45850","64","0.000099000","1","136.313447000","Not set","Set","6061","443  >  45850 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596741","136.313814","244.3.160.254","244.3.160.204","TCP","80","45851","64","0.000367000","1","136.313814000","Not set","Set","6062","80  >  45851 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596747","136.316363","244.3.160.204","244.3.160.254","TCP","45854","4000","64","0.000050000","1","136.316363000","Not set","Set","6066","45854  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596748","136.316489","244.3.160.204","244.3.160.254","TCP","45854","4000","64","0.000126000","1","136.316489000","Not set","Set","6066","45854  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"596749","136.316588","244.3.160.254","244.3.160.204","TCP","4000","45854","64","0.000099000","1","136.316588000","Not set","Set","6066","4000  >  45854 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596750","136.316797","244.3.160.254","244.3.160.204","TCP","4000","45854","64","0.000209000","1","136.316797000","Not set","Set","6066","4000  >  45854 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"596925","136.377445","244.3.160.204","244.3.160.254","TCP","45850","443","64","0.000115000","2","136.377445000","Not set","Set","6061","45850  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"596926","136.377949","244.3.160.204","244.3.160.254","TCP","45851","80","64","0.000504000","2","136.377949000","Not set","Set","6062","45851  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"596933","136.380311","244.3.160.204","244.3.160.254","TCP","45854","4000","64","0.000527000","2","136.380311000","Not set","Set","6066","45854  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"604642","138.218890","244.3.160.204","244.3.160.254","TCP","46184","4002","64","0.000119000","0","138.218890000","Set","Not set","6121","46184  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604643","138.218959","244.3.160.254","244.3.160.204","TCP","4002","46184","64","0.000069000","1","138.218959000","Not set","Set","6121","4002  >  46184 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604644","138.219182","244.3.160.204","244.3.160.254","TCP","46185","2048","64","0.000223000","0","138.219182000","Set","Not set","6122","46185  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604645","138.219255","244.3.160.254","244.3.160.204","TCP","2048","46185","64","0.000073000","1","138.219255000","Not set","Set","6122","2048  >  46185 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604646","138.219412","244.3.160.204","244.3.160.254","TCP","46186","443","64","0.000157000","0","138.219412000","Set","Not set","6123","46186  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604647","138.219516","244.3.160.254","244.3.160.204","TCP","443","46186","64","0.000104000","0","138.219516000","Set","Set","6123","443  >  46186 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"604648","138.219669","244.3.160.204","244.3.160.254","TCP","46187","80","64","0.000153000","0","138.219669000","Set","Not set","6124","46187  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604649","138.219769","244.3.160.254","244.3.160.204","TCP","80","46187","64","0.000100000","0","138.219769000","Set","Set","6124","80  >  46187 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"604652","138.220002","244.3.160.204","244.3.160.254","TCP","46188","2784","64","0.000103000","0","138.220002000","Set","Not set","6125","46188  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604653","138.220076","244.3.160.254","244.3.160.204","TCP","2784","46188","64","0.000074000","1","138.220076000","Not set","Set","6125","2784  >  46188 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604654","138.220225","244.3.160.204","244.3.160.254","TCP","46189","2785","64","0.000149000","0","138.220225000","Set","Not set","6126","46189  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604655","138.220295","244.3.160.254","244.3.160.204","TCP","2785","46189","64","0.000070000","1","138.220295000","Not set","Set","6126","2785  >  46189 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604973","138.315103","244.3.160.204","244.3.160.254","TCP","46186","443","64","0.001152000","1","138.315103000","Not set","Set","6123","46186  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"604974","138.315264","244.3.160.204","244.3.160.254","TCP","46186","443","64","0.000161000","1","138.315264000","Not set","Set","6123","46186  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"604975","138.315340","244.3.160.254","244.3.160.204","TCP","443","46186","64","0.000076000","1","138.315340000","Not set","Set","6123","443  >  46186 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"604979","138.316127","244.3.160.254","244.3.160.204","TCP","443","46186","64","0.000082000","1","138.316127000","Not set","Set","6123","443  >  46186 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"604980","138.316173","244.3.160.204","244.3.160.254","TCP","46187","80","64","0.000046000","1","138.316173000","Not set","Set","6124","46187  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"604981","138.316325","244.3.160.204","244.3.160.254","TCP","46187","80","64","0.000152000","1","138.316325000","Not set","Set","6124","46187  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"604982","138.316396","244.3.160.254","244.3.160.204","TCP","80","46187","64","0.000071000","1","138.316396000","Not set","Set","6124","80  >  46187 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"604983","138.316572","244.3.160.254","244.3.160.204","TCP","80","46187","64","0.000176000","1","138.316572000","Not set","Set","6124","80  >  46187 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"605213","138.380570","244.3.160.204","244.3.160.254","TCP","46186","443","64","0.000205000","2","138.380570000","Not set","Set","6123","46186  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"605215","138.381576","244.3.160.204","244.3.160.254","TCP","46187","80","64","0.000413000","2","138.381576000","Not set","Set","6124","46187  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"613366","140.219435","244.3.160.204","244.3.160.254","TCP","46520","4000","64","0.000005000","0","140.219435000","Set","Not set","6228","46520  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613368","140.219535","244.3.160.254","244.3.160.204","TCP","4000","46520","64","0.000004000","0","140.219535000","Set","Set","6228","4000  >  46520 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"613369","140.219696","244.3.160.204","244.3.160.254","TCP","46521","4001","64","0.000161000","0","140.219696000","Set","Not set","6229","46521  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613370","140.219766","244.3.160.254","244.3.160.204","TCP","4001","46521","64","0.000070000","1","140.219766000","Not set","Set","6229","4001  >  46521 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"613371","140.219942","244.3.160.204","244.3.160.254","TCP","46522","4002","64","0.000176000","0","140.219942000","Set","Not set","6230","46522  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613372","140.220010","244.3.160.254","244.3.160.204","TCP","4002","46522","64","0.000068000","1","140.220010000","Not set","Set","6230","4002  >  46522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"613376","140.220263","244.3.160.204","244.3.160.254","TCP","46523","2048","64","0.000075000","0","140.220263000","Set","Not set","6231","46523  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613378","140.220336","244.3.160.254","244.3.160.204","TCP","2048","46523","64","0.000068000","1","140.220336000","Not set","Set","6231","2048  >  46523 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"613382","140.220497","244.3.160.204","244.3.160.254","TCP","46524","443","64","0.000028000","0","140.220497000","Set","Not set","6232","46524  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613384","140.220592","244.3.160.254","244.3.160.204","TCP","443","46524","64","0.000044000","0","140.220592000","Set","Set","6232","443  >  46524 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"613385","140.220762","244.3.160.204","244.3.160.254","TCP","46525","80","64","0.000170000","0","140.220762000","Set","Not set","6233","46525  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613386","140.220860","244.3.160.254","244.3.160.204","TCP","80","46525","64","0.000098000","0","140.220860000","Set","Set","6233","80  >  46525 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"613785","140.311675","244.3.160.204","244.3.160.254","TCP","46520","4000","64","0.000021000","1","140.311675000","Not set","Set","6228","46520  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613787","140.311803","244.3.160.204","244.3.160.254","TCP","46520","4000","64","0.000025000","1","140.311803000","Not set","Set","6228","46520  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613788","140.311909","244.3.160.254","244.3.160.204","TCP","4000","46520","64","0.000106000","1","140.311909000","Not set","Set","6228","4000  >  46520 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"613789","140.312178","244.3.160.254","244.3.160.204","TCP","4000","46520","64","0.000269000","1","140.312178000","Not set","Set","6228","4000  >  46520 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"613802","140.314240","244.3.160.204","244.3.160.254","TCP","46524","443","64","0.000048000","1","140.314240000","Not set","Set","6232","46524  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613805","140.314392","244.3.160.204","244.3.160.254","TCP","46524","443","64","0.000006000","1","140.314392000","Not set","Set","6232","46524  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613808","140.314500","244.3.160.254","244.3.160.204","TCP","443","46524","64","0.000004000","1","140.314500000","Not set","Set","6232","443  >  46524 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"613813","140.315320","244.3.160.204","244.3.160.254","TCP","46525","80","64","0.000160000","1","140.315320000","Not set","Set","6233","46525  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613814","140.315416","244.3.160.254","244.3.160.204","TCP","443","46524","64","0.000096000","1","140.315416000","Not set","Set","6232","443  >  46524 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"613815","140.315453","244.3.160.204","244.3.160.254","TCP","46525","80","64","0.000037000","1","140.315453000","Not set","Set","6233","46525  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613817","140.315531","244.3.160.254","244.3.160.204","TCP","80","46525","64","0.000047000","1","140.315531000","Not set","Set","6233","80  >  46525 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"613821","140.315998","244.3.160.254","244.3.160.204","TCP","80","46525","64","0.000023000","1","140.315998000","Not set","Set","6233","80  >  46525 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"614023","140.374653","244.3.160.204","244.3.160.254","TCP","46520","4000","64","0.000411000","2","140.374653000","Not set","Set","6228","46520  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"614026","140.376692","244.3.160.204","244.3.160.254","TCP","46524","443","64","0.001703000","2","140.376692000","Not set","Set","6232","46524  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"614029","140.377629","244.3.160.204","244.3.160.254","TCP","46525","80","64","0.000555000","2","140.377629000","Not set","Set","6233","46525  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"620648","142.219954","244.3.160.204","244.3.160.254","TCP","46851","2784","64","0.000005000","0","142.219954000","Set","Not set","6285","46851  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620649","142.220021","244.3.160.254","244.3.160.204","TCP","2784","46851","64","0.000067000","1","142.220021000","Not set","Set","6285","2784  >  46851 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620651","142.220213","244.3.160.204","244.3.160.254","TCP","46852","2785","64","0.000140000","0","142.220213000","Set","Not set","6286","46852  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620653","142.220284","244.3.160.254","244.3.160.204","TCP","2785","46852","64","0.000023000","1","142.220284000","Not set","Set","6286","2785  >  46852 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620656","142.220508","244.3.160.204","244.3.160.254","TCP","46853","4000","64","0.000153000","0","142.220508000","Set","Not set","6287","46853  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620657","142.220600","244.3.160.254","244.3.160.204","TCP","4000","46853","64","0.000092000","0","142.220600000","Set","Set","6287","4000  >  46853 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"620659","142.220783","244.3.160.204","244.3.160.254","TCP","46854","4001","64","0.000005000","0","142.220783000","Set","Not set","6288","46854  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620663","142.220864","244.3.160.254","244.3.160.204","TCP","4001","46854","64","0.000004000","1","142.220864000","Not set","Set","6288","4001  >  46854 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620666","142.221032","244.3.160.204","244.3.160.254","TCP","46855","4002","64","0.000129000","0","142.221032000","Set","Not set","6289","46855  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620667","142.221103","244.3.160.254","244.3.160.204","TCP","4002","46855","64","0.000071000","1","142.221103000","Not set","Set","6289","4002  >  46855 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620668","142.221321","244.3.160.204","244.3.160.254","TCP","46856","2048","64","0.000218000","0","142.221321000","Set","Not set","6290","46856  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620669","142.221389","244.3.160.254","244.3.160.204","TCP","2048","46856","64","0.000068000","1","142.221389000","Not set","Set","6290","2048  >  46856 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620957","142.315163","244.3.160.204","244.3.160.254","TCP","46853","4000","64","0.001126000","1","142.315163000","Not set","Set","6287","46853  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"620958","142.315350","244.3.160.204","244.3.160.254","TCP","46853","4000","64","0.000187000","1","142.315350000","Not set","Set","6287","46853  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"620959","142.315431","244.3.160.254","244.3.160.204","TCP","4000","46853","64","0.000081000","1","142.315431000","Not set","Set","6287","4000  >  46853 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"620960","142.315596","244.3.160.254","244.3.160.204","TCP","4000","46853","64","0.000165000","1","142.315596000","Not set","Set","6287","4000  >  46853 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"621099","142.377502","244.3.160.204","244.3.160.254","TCP","46853","4000","64","0.001263000","2","142.377502000","Not set","Set","6287","46853  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"626451","144.219042","244.3.160.204","244.3.160.254","TCP","47190","443","64","0.000046000","0","144.219042000","Set","Not set","6350","47190  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626452","144.219140","244.3.160.254","244.3.160.204","TCP","443","47190","64","0.000098000","0","144.219140000","Set","Set","6350","443  >  47190 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"626453","144.219300","244.3.160.204","244.3.160.254","TCP","47191","80","64","0.000160000","0","144.219300000","Set","Not set","6351","47191  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626454","144.219413","244.3.160.254","244.3.160.204","TCP","80","47191","64","0.000113000","0","144.219413000","Set","Set","6351","80  >  47191 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"626457","144.219568","244.3.160.204","244.3.160.254","TCP","47192","2784","64","0.000037000","0","144.219568000","Set","Not set","6352","47192  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626458","144.219639","244.3.160.254","244.3.160.204","TCP","2784","47192","64","0.000071000","1","144.219639000","Not set","Set","6352","2784  >  47192 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626459","144.219820","244.3.160.204","244.3.160.254","TCP","47193","2785","64","0.000181000","0","144.219820000","Set","Not set","6353","47193  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626461","144.219889","244.3.160.254","244.3.160.204","TCP","2785","47193","64","0.000026000","1","144.219889000","Not set","Set","6353","2785  >  47193 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626463","144.220096","244.3.160.204","244.3.160.254","TCP","47194","4000","64","0.000106000","0","144.220096000","Set","Not set","6354","47194  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626464","144.220194","244.3.160.254","244.3.160.204","TCP","4000","47194","64","0.000098000","0","144.220194000","Set","Set","6354","4000  >  47194 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"626465","144.220338","244.3.160.204","244.3.160.254","TCP","47195","4001","64","0.000144000","0","144.220338000","Set","Not set","6355","47195  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626466","144.220402","244.3.160.254","244.3.160.204","TCP","4001","47195","64","0.000064000","1","144.220402000","Not set","Set","6355","4001  >  47195 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626738","144.311372","244.3.160.204","244.3.160.254","TCP","47190","443","64","0.000526000","1","144.311372000","Not set","Set","6350","47190  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626741","144.311518","244.3.160.204","244.3.160.254","TCP","47190","443","64","0.000033000","1","144.311518000","Not set","Set","6350","47190  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626742","144.311591","244.3.160.254","244.3.160.204","TCP","443","47190","64","0.000073000","1","144.311591000","Not set","Set","6350","443  >  47190 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"626746","144.312450","244.3.160.254","244.3.160.204","TCP","443","47190","64","0.000450000","1","144.312450000","Not set","Set","6350","443  >  47190 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"626747","144.312455","244.3.160.204","244.3.160.254","TCP","47191","80","64","0.000005000","1","144.312455000","Not set","Set","6351","47191  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626748","144.312592","244.3.160.204","244.3.160.254","TCP","47191","80","64","0.000137000","1","144.312592000","Not set","Set","6351","47191  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626749","144.312664","244.3.160.254","244.3.160.204","TCP","80","47191","64","0.000072000","1","144.312664000","Not set","Set","6351","80  >  47191 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"626750","144.312943","244.3.160.254","244.3.160.204","TCP","80","47191","64","0.000279000","1","144.312943000","Not set","Set","6351","80  >  47191 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"626756","144.314615","244.3.160.204","244.3.160.254","TCP","47194","4000","64","0.000404000","1","144.314615000","Not set","Set","6354","47194  >  4000 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626757","144.314732","244.3.160.204","244.3.160.254","TCP","47194","4000","64","0.000117000","1","144.314732000","Not set","Set","6354","47194  >  4000 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"626759","144.314838","244.3.160.254","244.3.160.204","TCP","4000","47194","64","0.000073000","1","144.314838000","Not set","Set","6354","4000  >  47194 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"626760","144.315048","244.3.160.254","244.3.160.204","TCP","4000","47194","64","0.000210000","1","144.315048000","Not set","Set","6354","4000  >  47194 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"627021","144.374295","244.3.160.204","244.3.160.254","TCP","47190","443","64","0.001325000","2","144.374295000","Not set","Set","6350","47190  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"627022","144.375114","244.3.160.204","244.3.160.254","TCP","47191","80","64","0.000819000","2","144.375114000","Not set","Set","6351","47191  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"627032","144.377634","244.3.160.204","244.3.160.254","TCP","47194","4000","64","0.000572000","2","144.377634000","Not set","Set","6354","47194  >  4000 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"633248","146.220102","244.3.160.204","244.3.160.254","TCP","47521","4002","64","0.000206000","0","146.220102000","Set","Not set","6388","47521  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"633249","146.220170","244.3.160.254","244.3.160.204","TCP","4002","47521","64","0.000068000","1","146.220170000","Not set","Set","6388","4002  >  47521 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"633250","146.220358","244.3.160.204","244.3.160.254","TCP","47522","2048","64","0.000188000","0","146.220358000","Set","Not set","6389","47522  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"633252","146.220427","244.3.160.254","244.3.160.204","TCP","2048","47522","64","0.000040000","1","146.220427000","Not set","Set","6389","2048  >  47522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"633255","146.220647","244.3.160.204","244.3.160.254","TCP","47523","443","64","0.000102000","0","146.220647000","Set","Not set","6390","47523  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"633257","146.220747","244.3.160.254","244.3.160.204","TCP","443","47523","64","0.000070000","0","146.220747000","Set","Set","6390","443  >  47523 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"633258","146.220903","244.3.160.204","244.3.160.254","TCP","47524","80","64","0.000156000","0","146.220903000","Set","Not set","6391","47524  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"633259","146.221001","244.3.160.254","244.3.160.204","TCP","80","47524","64","0.000098000","0","146.221001000","Set","Set","6391","80  >  47524 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"633260","146.221159","244.3.160.204","244.3.160.254","TCP","47525","2784","64","0.000158000","0","146.221159000","Set","Not set","6392","47525  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"633261","146.221231","244.3.160.254","244.3.160.204","TCP","2784","47525","64","0.000072000","1","146.221231000","Not set","Set","6392","2784  >  47525 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"633262","146.221423","244.3.160.204","244.3.160.254","TCP","47526","2785","64","0.000192000","0","146.221423000","Set","Not set","6393","47526  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"633263","146.221490","244.3.160.254","244.3.160.204","TCP","2785","47526","64","0.000067000","1","146.221490000","Not set","Set","6393","2785  >  47526 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"633587","146.315255","244.3.160.204","244.3.160.254","TCP","47523","443","64","0.000322000","1","146.315255000","Not set","Set","6390","47523  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
