"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"579606","132.324300","244.3.160.89","244.3.160.204","SSL","443","45178","1518","0.000124000","1461","132.324300000","Not set","Set","5940","Continuation Data"
"579607","132.324305","244.3.160.89","244.3.160.204","SSL","443","45178","123","0.000005000","2921","132.324305000","Not set","Set","5940","Continuation Data"
"579849","132.375255","244.3.160.204","244.3.160.89","TCP","45177","80","64","0.001224000","2","132.375255000","Not set","Set","5939","45177  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"579891","132.387547","244.3.160.204","244.3.160.89","TCP","45178","443","64","0.001230000","49","132.387547000","Not set","Set","5940","45178  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"579892","132.387620","244.3.160.89","244.3.160.204","TCP","443","45178","64","0.000073000","2986","132.387620000","Not set","Set","5940","443  >  45178 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"579893","132.387805","244.3.160.89","244.3.160.204","TCP","443","45178","64","0.000185000","2986","132.387805000","Not set","Set","5940","443  >  45178 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"579894","132.387994","244.3.160.204","244.3.160.89","TCP","45178","443","64","0.000189000","49","132.387994000","Not set","Set","5940","[TCP Out-Of-Order] 45178  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"579896","132.388074","244.3.160.89","244.3.160.204","TCP","443","45178","64","0.000050000","2987","132.388074000","Not set","Set","5940","[TCP Dup ACK 579892#1] 443  >  45178 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"580332","132.424959","244.3.160.204","244.3.160.89","TCP","45178","443","64","0.000004000","50","132.424959000","Not set","Set","5940","45178  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"590163","134.217148","244.3.160.204","244.3.160.89","TCP","45513","2785","64","0.000044000","0","134.217148000","Set","Not set","6012","45513  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"590165","134.217255","244.3.160.89","244.3.160.204","TCP","2785","45513","64","0.000005000","1","134.217255000","Not set","Set","6012","2785  >  45513 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"590166","134.217399","244.3.160.204","244.3.160.89","TCP","45514","4000","64","0.000144000","0","134.217399000","Set","Not set","6013","45514  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"590167","134.217471","244.3.160.89","244.3.160.204","TCP","4000","45514","64","0.000072000","1","134.217471000","Not set","Set","6013","4000  >  45514 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"590168","134.217670","244.3.160.204","244.3.160.89","TCP","45515","4001","64","0.000199000","0","134.217670000","Set","Not set","6014","45515  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"590169","134.217739","244.3.160.89","244.3.160.204","TCP","4001","45515","64","0.000069000","1","134.217739000","Not set","Set","6014","4001  >  45515 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"590170","134.217920","244.3.160.204","244.3.160.89","TCP","45516","4002","64","0.000181000","0","134.217920000","Set","Not set","6015","45516  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"590171","134.217991","244.3.160.89","244.3.160.204","TCP","4002","45516","64","0.000071000","1","134.217991000","Not set","Set","6015","4002  >  45516 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"590172","134.218189","244.3.160.204","244.3.160.89","TCP","45517","2048","64","0.000198000","0","134.218189000","Set","Not set","6016","45517  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"590173","134.218257","244.3.160.89","244.3.160.204","TCP","2048","45517","64","0.000068000","1","134.218257000","Not set","Set","6016","2048  >  45517 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"590174","134.218423","244.3.160.204","244.3.160.89","TCP","45518","80","64","0.000166000","0","134.218423000","Set","Not set","6017","45518  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"590175","134.218549","244.3.160.89","244.3.160.204","TCP","80","45518","64","0.000126000","0","134.218549000","Set","Set","6017","80  >  45518 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"590524","134.309274","244.3.160.204","244.3.160.89","TCP","45518","80","64","0.000490000","1","134.309274000","Not set","Set","6017","45518  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"590525","134.309390","244.3.160.204","244.3.160.89","TCP","45518","80","64","0.000116000","1","134.309390000","Not set","Set","6017","45518  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"590526","134.309470","244.3.160.89","244.3.160.204","TCP","80","45518","64","0.000080000","1","134.309470000","Not set","Set","6017","80  >  45518 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"590527","134.309799","244.3.160.89","244.3.160.204","TCP","80","45518","64","0.000329000","1","134.309799000","Not set","Set","6017","80  >  45518 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"590679","134.370436","244.3.160.204","244.3.160.89","TCP","45518","80","64","0.000383000","2","134.370436000","Not set","Set","6017","45518  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"596391","136.217733","244.3.160.204","244.3.160.89","TCP","45844","443","64","0.000470000","0","136.217733000","Set","Not set","6055","45844  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596392","136.217936","244.3.160.89","244.3.160.204","TCP","443","45844","64","0.000203000","0","136.217936000","Set","Set","6055","443  >  45844 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"596393","136.218006","244.3.160.204","244.3.160.89","TCP","45845","2784","64","0.000070000","0","136.218006000","Set","Not set","6056","45845  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596394","136.218090","244.3.160.89","244.3.160.204","TCP","2784","45845","64","0.000084000","1","136.218090000","Not set","Set","6056","2784  >  45845 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596395","136.218252","244.3.160.204","244.3.160.89","TCP","45846","2785","64","0.000162000","0","136.218252000","Set","Not set","6057","45846  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596396","136.218325","244.3.160.89","244.3.160.204","TCP","2785","45846","64","0.000073000","1","136.218325000","Not set","Set","6057","2785  >  45846 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596397","136.218500","244.3.160.204","244.3.160.89","TCP","45847","4000","64","0.000175000","0","136.218500000","Set","Not set","6058","45847  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596398","136.218571","244.3.160.89","244.3.160.204","TCP","4000","45847","64","0.000071000","1","136.218571000","Not set","Set","6058","4000  >  45847 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596399","136.218753","244.3.160.204","244.3.160.89","TCP","45848","4001","64","0.000182000","0","136.218753000","Set","Not set","6059","45848  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596400","136.218820","244.3.160.89","244.3.160.204","TCP","4001","45848","64","0.000067000","1","136.218820000","Not set","Set","6059","4001  >  45848 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596401","136.219028","244.3.160.204","244.3.160.89","TCP","45849","4002","64","0.000208000","0","136.219028000","Set","Not set","6060","45849  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"596402","136.219100","244.3.160.89","244.3.160.204","TCP","4002","45849","64","0.000072000","1","136.219100000","Not set","Set","6060","4002  >  45849 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596713","136.308681","244.3.160.204","244.3.160.89","SSL","45844","443","106","0.000082000","1","136.308681000","Not set","Set","6055","Continuation Data"
"596714","136.308778","244.3.160.89","244.3.160.204","TCP","443","45844","64","0.000097000","1","136.308778000","Not set","Set","6055","443  >  45844 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"596776","136.321642","244.3.160.89","244.3.160.204","SSL","443","45844","1518","0.000040000","1","136.321642000","Not set","Set","6055","Continuation Data"
"596777","136.321765","244.3.160.89","244.3.160.204","SSL","443","45844","1518","0.000123000","1461","136.321765000","Not set","Set","6055","Continuation Data"
"596778","136.321770","244.3.160.89","244.3.160.204","SSL","443","45844","123","0.000005000","2921","136.321770000","Not set","Set","6055","Continuation Data"
"596939","136.383847","244.3.160.204","244.3.160.89","TCP","45844","443","64","0.001319000","49","136.383847000","Not set","Set","6055","45844  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"596940","136.383923","244.3.160.89","244.3.160.204","TCP","443","45844","64","0.000076000","2986","136.383923000","Not set","Set","6055","443  >  45844 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"596941","136.384111","244.3.160.89","244.3.160.204","TCP","443","45844","64","0.000188000","2986","136.384111000","Not set","Set","6055","443  >  45844 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"596942","136.384471","244.3.160.204","244.3.160.89","TCP","45844","443","64","0.000360000","49","136.384471000","Not set","Set","6055","[TCP Out-Of-Order] 45844  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"596944","136.384534","244.3.160.89","244.3.160.204","TCP","443","45844","64","0.000058000","2987","136.384534000","Not set","Set","6055","[TCP Dup ACK 596940#1] 443  >  45844 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"597047","136.418484","244.3.160.204","244.3.160.89","TCP","45844","443","64","0.000294000","50","136.418484000","Not set","Set","6055","45844  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"604624","138.217333","244.3.160.204","244.3.160.89","TCP","46178","2048","64","0.000429000","0","138.217333000","Set","Not set","6115","46178  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604625","138.217421","244.3.160.89","244.3.160.204","TCP","2048","46178","64","0.000088000","1","138.217421000","Not set","Set","6115","2048  >  46178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604627","138.217580","244.3.160.204","244.3.160.89","TCP","46179","80","64","0.000005000","0","138.217580000","Set","Not set","6116","46179  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604628","138.217689","244.3.160.89","244.3.160.204","TCP","80","46179","64","0.000109000","0","138.217689000","Set","Set","6116","80  >  46179 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"604631","138.217825","244.3.160.204","244.3.160.89","TCP","46180","443","64","0.000005000","0","138.217825000","Set","Not set","6117","46180  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604632","138.217925","244.3.160.89","244.3.160.204","TCP","443","46180","64","0.000100000","0","138.217925000","Set","Set","6117","443  >  46180 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"604633","138.218099","244.3.160.204","244.3.160.89","TCP","46181","2784","64","0.000174000","0","138.218099000","Set","Not set","6118","46181  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604636","138.218188","244.3.160.89","244.3.160.204","TCP","2784","46181","64","0.000005000","1","138.218188000","Not set","Set","6118","2784  >  46181 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604637","138.218351","244.3.160.204","244.3.160.89","TCP","46182","2785","64","0.000163000","0","138.218351000","Set","Not set","6119","46182  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604638","138.218424","244.3.160.89","244.3.160.204","TCP","2785","46182","64","0.000073000","1","138.218424000","Not set","Set","6119","2785  >  46182 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604639","138.218600","244.3.160.204","244.3.160.89","TCP","46183","4000","64","0.000176000","0","138.218600000","Set","Not set","6120","46183  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"604641","138.218771","244.3.160.89","244.3.160.204","TCP","4000","46183","64","0.000005000","1","138.218771000","Not set","Set","6120","4000  >  46183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604960","138.310910","244.3.160.204","244.3.160.89","TCP","46179","80","64","0.000188000","1","138.310910000","Not set","Set","6116","46179  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"604961","138.311077","244.3.160.204","244.3.160.89","TCP","46179","80","64","0.000167000","1","138.311077000","Not set","Set","6116","46179  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"604962","138.311211","244.3.160.89","244.3.160.204","TCP","80","46179","64","0.000134000","1","138.311211000","Not set","Set","6116","80  >  46179 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"604964","138.311520","244.3.160.89","244.3.160.204","TCP","80","46179","64","0.000227000","1","138.311520000","Not set","Set","6116","80  >  46179 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"604966","138.312122","244.3.160.204","244.3.160.89","SSL","46180","443","106","0.000597000","1","138.312122000","Not set","Set","6117","Continuation Data"
"604967","138.312217","244.3.160.89","244.3.160.204","TCP","443","46180","64","0.000095000","1","138.312217000","Not set","Set","6117","443  >  46180 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"605022","138.324956","244.3.160.89","244.3.160.204","SSL","443","46180","1518","0.000478000","1","138.324956000","Not set","Set","6117","Continuation Data"
"605024","138.325084","244.3.160.89","244.3.160.204","SSL","443","46180","1518","0.000045000","1461","138.325084000","Not set","Set","6117","Continuation Data"
"605025","138.325089","244.3.160.89","244.3.160.204","SSL","443","46180","123","0.000005000","2921","138.325089000","Not set","Set","6117","Continuation Data"
"605194","138.377107","244.3.160.204","244.3.160.89","TCP","46179","80","64","0.000386000","2","138.377107000","Not set","Set","6116","46179  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"605282","138.387610","244.3.160.204","244.3.160.89","TCP","46180","443","64","0.000233000","49","138.387610000","Not set","Set","6117","46180  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"605284","138.387712","244.3.160.89","244.3.160.204","TCP","443","46180","64","0.000008000","2986","138.387712000","Not set","Set","6117","443  >  46180 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"605289","138.387892","244.3.160.89","244.3.160.204","TCP","443","46180","64","0.000060000","2986","138.387892000","Not set","Set","6117","443  >  46180 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"605290","138.388022","244.3.160.204","244.3.160.89","TCP","46180","443","64","0.000130000","49","138.388022000","Not set","Set","6117","[TCP Out-Of-Order] 46180  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"605294","138.388295","244.3.160.89","244.3.160.204","TCP","443","46180","64","0.000006000","2987","138.388295000","Not set","Set","6117","[TCP Dup ACK 605284#1] 443  >  46180 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"605414","138.421318","244.3.160.204","244.3.160.89","TCP","46180","443","64","0.000472000","50","138.421318000","Not set","Set","6117","46180  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"613343","140.217834","244.3.160.204","244.3.160.89","TCP","46514","4001","64","0.000338000","0","140.217834000","Set","Not set","6222","46514  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613346","140.217983","244.3.160.89","244.3.160.204","TCP","4001","46514","64","0.000110000","1","140.217983000","Not set","Set","6222","4001  >  46514 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"613347","140.218075","244.3.160.204","244.3.160.89","TCP","46515","4002","64","0.000092000","0","140.218075000","Set","Not set","6223","46515  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613348","140.218151","244.3.160.89","244.3.160.204","TCP","4002","46515","64","0.000076000","1","140.218151000","Not set","Set","6223","4002  >  46515 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"613352","140.218362","244.3.160.204","244.3.160.89","TCP","46516","2048","64","0.000004000","0","140.218362000","Set","Not set","6224","46516  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613353","140.218433","244.3.160.89","244.3.160.204","TCP","2048","46516","64","0.000071000","1","140.218433000","Not set","Set","6224","2048  >  46516 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"613355","140.218616","244.3.160.204","244.3.160.89","TCP","46517","80","64","0.000178000","0","140.218616000","Set","Not set","6225","46517  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613357","140.218716","244.3.160.89","244.3.160.204","TCP","80","46517","64","0.000067000","0","140.218716000","Set","Set","6225","80  >  46517 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"613358","140.218867","244.3.160.204","244.3.160.89","TCP","46518","443","64","0.000151000","0","140.218867000","Set","Not set","6226","46518  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613359","140.218970","244.3.160.89","244.3.160.204","TCP","443","46518","64","0.000103000","0","140.218970000","Set","Set","6226","443  >  46518 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"613361","140.219147","244.3.160.204","244.3.160.89","TCP","46519","2784","64","0.000094000","0","140.219147000","Set","Not set","6227","46519  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"613364","140.219221","244.3.160.89","244.3.160.204","TCP","2784","46519","64","0.000005000","1","140.219221000","Not set","Set","6227","2784  >  46519 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"613776","140.309977","244.3.160.204","244.3.160.89","TCP","46517","80","64","0.000893000","1","140.309977000","Not set","Set","6225","46517  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613777","140.310127","244.3.160.204","244.3.160.89","TCP","46517","80","64","0.000150000","1","140.310127000","Not set","Set","6225","46517  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"613778","140.310239","244.3.160.89","244.3.160.204","TCP","80","46517","64","0.000112000","1","140.310239000","Not set","Set","6225","80  >  46517 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"613779","140.310481","244.3.160.89","244.3.160.204","TCP","80","46517","64","0.000242000","1","140.310481000","Not set","Set","6225","80  >  46517 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"613780","140.310712","244.3.160.204","244.3.160.89","SSL","46518","443","106","0.000231000","1","140.310712000","Not set","Set","6226","Continuation Data"
"613781","140.310809","244.3.160.89","244.3.160.204","TCP","443","46518","64","0.000097000","1","140.310809000","Not set","Set","6226","443  >  46518 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"613851","140.323666","244.3.160.89","244.3.160.204","SSL","443","46518","1518","0.000223000","1","140.323666000","Not set","Set","6226","Continuation Data"
"613852","140.323790","244.3.160.89","244.3.160.204","SSL","443","46518","1518","0.000124000","1461","140.323790000","Not set","Set","6226","Continuation Data"
"613853","140.323795","244.3.160.89","244.3.160.204","SSL","443","46518","123","0.000005000","2921","140.323795000","Not set","Set","6226","Continuation Data"
"614020","140.373151","244.3.160.204","244.3.160.89","TCP","46517","80","64","0.001459000","2","140.373151000","Not set","Set","6225","46517  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"614063","140.384141","244.3.160.204","244.3.160.89","TCP","46518","443","64","0.000052000","49","140.384141000","Not set","Set","6226","46518  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"614064","140.384221","244.3.160.89","244.3.160.204","TCP","443","46518","64","0.000080000","2986","140.384221000","Not set","Set","6226","443  >  46518 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"614066","140.384408","244.3.160.89","244.3.160.204","TCP","443","46518","64","0.000181000","2986","140.384408000","Not set","Set","6226","443  >  46518 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"614067","140.384664","244.3.160.204","244.3.160.89","TCP","46518","443","64","0.000256000","49","140.384664000","Not set","Set","6226","[TCP Out-Of-Order] 46518  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"614068","140.384750","244.3.160.89","244.3.160.204","TCP","443","46518","64","0.000086000","2987","140.384750000","Not set","Set","6226","[TCP Dup ACK 614064#1] 443  >  46518 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
"614198","140.417084","244.3.160.204","244.3.160.89","TCP","46518","443","64","0.000089000","50","140.417084000","Not set","Set","6226","46518  >  443 [ACK] Seq=50 Ack=2987 Win=8695 Len=0"
"620633","142.218371","244.3.160.204","244.3.160.89","TCP","46845","2785","64","0.001230000","0","142.218371000","Set","Not set","6279","46845  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620634","142.218464","244.3.160.89","244.3.160.204","TCP","2785","46845","64","0.000093000","1","142.218464000","Not set","Set","6279","2785  >  46845 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620635","142.218628","244.3.160.204","244.3.160.89","TCP","46846","4000","64","0.000164000","0","142.218628000","Set","Not set","6280","46846  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620636","142.218703","244.3.160.89","244.3.160.204","TCP","4000","46846","64","0.000075000","1","142.218703000","Not set","Set","6280","4000  >  46846 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620637","142.218879","244.3.160.204","244.3.160.89","TCP","46847","4001","64","0.000176000","0","142.218879000","Set","Not set","6281","46847  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620638","142.218960","244.3.160.89","244.3.160.204","TCP","4001","46847","64","0.000081000","1","142.218960000","Not set","Set","6281","4001  >  46847 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620641","142.219139","244.3.160.204","244.3.160.89","TCP","46848","4002","64","0.000045000","0","142.219139000","Set","Not set","6282","46848  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620642","142.219209","244.3.160.89","244.3.160.204","TCP","4002","46848","64","0.000070000","1","142.219209000","Not set","Set","6282","4002  >  46848 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620643","142.219410","244.3.160.204","244.3.160.89","TCP","46849","2048","64","0.000201000","0","142.219410000","Set","Not set","6283","46849  >  2048 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620644","142.219479","244.3.160.89","244.3.160.204","TCP","2048","46849","64","0.000069000","1","142.219479000","Not set","Set","6283","2048  >  46849 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620645","142.219673","244.3.160.204","244.3.160.89","TCP","46850","80","64","0.000194000","0","142.219673000","Set","Not set","6284","46850  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"620646","142.219784","244.3.160.89","244.3.160.204","TCP","80","46850","64","0.000111000","0","142.219784000","Set","Set","6284","80  >  46850 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"620949","142.313227","244.3.160.204","244.3.160.89","TCP","46850","80","64","0.000675000","1","142.313227000","Not set","Set","6284","46850  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"620951","142.313382","244.3.160.204","244.3.160.89","TCP","46850","80","64","0.000120000","1","142.313382000","Not set","Set","6284","46850  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"620952","142.313485","244.3.160.89","244.3.160.204","TCP","80","46850","64","0.000103000","1","142.313485000","Not set","Set","6284","80  >  46850 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"620953","142.313719","244.3.160.89","244.3.160.204","TCP","80","46850","64","0.000234000","1","142.313719000","Not set","Set","6284","80  >  46850 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"621098","142.376239","244.3.160.204","244.3.160.89","TCP","46850","80","64","0.002319000","2","142.376239000","Not set","Set","6284","46850  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"626435","144.217512","244.3.160.204","244.3.160.89","TCP","47184","443","64","0.000422000","0","144.217512000","Set","Not set","6344","47184  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626436","144.217636","244.3.160.89","244.3.160.204","TCP","443","47184","64","0.000124000","0","144.217636000","Set","Set","6344","443  >  47184 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"626437","144.217755","244.3.160.204","244.3.160.89","TCP","47185","2784","64","0.000119000","0","144.217755000","Set","Not set","6345","47185  >  2784 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626438","144.217838","244.3.160.89","244.3.160.204","TCP","2784","47185","64","0.000083000","1","144.217838000","Not set","Set","6345","2784  >  47185 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626439","144.218001","244.3.160.204","244.3.160.89","TCP","47186","2785","64","0.000163000","0","144.218001000","Set","Not set","6346","47186  >  2785 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626440","144.218072","244.3.160.89","244.3.160.204","TCP","2785","47186","64","0.000071000","1","144.218072000","Not set","Set","6346","2785  >  47186 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626441","144.218246","244.3.160.204","244.3.160.89","TCP","47187","4000","64","0.000174000","0","144.218246000","Set","Not set","6347","47187  >  4000 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626442","144.218320","244.3.160.89","244.3.160.204","TCP","4000","47187","64","0.000074000","1","144.218320000","Not set","Set","6347","4000  >  47187 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626443","144.218509","244.3.160.204","244.3.160.89","TCP","47188","4001","64","0.000189000","0","144.218509000","Set","Not set","6348","47188  >  4001 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626444","144.218582","244.3.160.89","244.3.160.204","TCP","4001","47188","64","0.000073000","1","144.218582000","Not set","Set","6348","4001  >  47188 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626446","144.218758","244.3.160.204","244.3.160.89","TCP","47189","4002","64","0.000074000","0","144.218758000","Set","Not set","6349","47189  >  4002 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"626448","144.218829","244.3.160.89","244.3.160.204","TCP","4002","47189","64","0.000039000","1","144.218829000","Not set","Set","6349","4002  >  47189 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626730","144.308035","244.3.160.204","244.3.160.89","SSL","47184","443","106","0.000620000","1","144.308035000","Not set","Set","6344","Continuation Data"
"626731","144.308134","244.3.160.89","244.3.160.204","TCP","443","47184","64","0.000099000","1","144.308134000","Not set","Set","6344","443  >  47184 [ACK] Seq=1 Ack=49 Win=24772 Len=0"
"626788","144.320919","244.3.160.89","244.3.160.204","SSL","443","47184","1518","0.000757000","1","144.320919000","Not set","Set","6344","Continuation Data"
"626790","144.321044","244.3.160.89","244.3.160.204","SSL","443","47184","1518","0.000120000","1461","144.321044000","Not set","Set","6344","Continuation Data"
"626791","144.321049","244.3.160.89","244.3.160.204","SSL","443","47184","123","0.000005000","2921","144.321049000","Not set","Set","6344","Continuation Data"
"627039","144.382580","244.3.160.204","244.3.160.89","TCP","47184","443","64","0.000746000","49","144.382580000","Not set","Set","6344","47184  >  443 [FIN, ACK] Seq=49 Ack=1461 Win=8760 Len=0"
"627040","144.382659","244.3.160.89","244.3.160.204","TCP","443","47184","64","0.000079000","2986","144.382659000","Not set","Set","6344","443  >  47184 [ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"627041","144.382861","244.3.160.89","244.3.160.204","TCP","443","47184","64","0.000202000","2986","144.382861000","Not set","Set","6344","443  >  47184 [FIN, ACK] Seq=2986 Ack=50 Win=24820 Len=0"
"627042","144.383007","244.3.160.204","244.3.160.89","TCP","47184","443","64","0.000146000","49","144.383007000","Not set","Set","6344","[TCP Out-Of-Order] 47184  >  443 [FIN, ACK] Seq=49 Ack=2921 Win=8760 Len=0"
"627043","144.383094","244.3.160.89","244.3.160.204","TCP","443","47184","64","0.000087000","2987","144.383094000","Not set","Set","6344","[TCP Dup ACK 627040#1] 443  >  47184 [ACK] Seq=2987 Ack=50 Win=24820 Len=0"
