frame.number,tcp.analysis.ack_rtt
397068,0.000108000
397069,
397614,
397616,0.000107000
397620,
397977,0.119014000
397979,0.000111000
397980,
398436,
398440,0.000117000
398455,
398947,0.119181000
398948,0.000113000
398949,
399387,
399389,0.000105000
399393,
399953,0.130532000
399954,0.000111000
399955,
400835,
401978,0.197134000
402425,
402426,0.000101000
402962,
402963,0.000099000
402966,
403811,0.135273000
403812,0.000275000
403813,
404884,
404885,0.000099000
404893,
405483,0.103626000
405484,0.000102000
405485,
406694,
406957,
406958,0.000098000
407543,0.140088000
407544,0.000123000
407545,
407550,
408058,0.103089000
408059,0.000110000
408060,
408670,
408672,0.000102000
408679,
409413,0.111360000
409415,0.000136000
409416,
409837,
409839,0.000112000
409843,
410254,0.111096000
410255,0.000104000
410256,
410816,
410819,0.000111000
410831,
411371,0.142013000
411372,0.000115000
411373,
411863,
411864,0.000102000
411872,
412445,0.103346000
412446,0.000121000
412447,
412849,
412850,0.000110000
412858,
413259,0.111311000
413261,0.000118000
413262,
413594,
413595,0.000106000
413601,
414511,0.234533000
414837,
414838,0.000100000
415185,
415186,0.000114000
415189,
415686,0.111167000
415687,0.000118000
415688,
416198,
416199,0.000104000
416205,
416579,0.103326000
416580,0.000117000
416581,
417062,
417063,0.000099000
417067,
417716,0.110909000
417717,0.000132000
417718,
418452,
418453,0.000098000
418457,
419352,0.127254000
419354,0.000128000
419355,
420159,
420160,0.000129000
420181,
420783,0.103301000
420784,0.000131000
420785,
421435,
421436,0.000109000
421445,
422221,0.111369000
422223,0.000129000
422224,
423186,
423188,0.000101000
423199,
424002,0.111147000
424003,0.000125000
424005,
424598,
424600,0.000114000
424617,
425158,0.103215000
425161,0.000709000
425162,
425900,
425902,0.000133000
425906,
426652,0.135256000
426654,0.000116000
426655,
427306,
427307,0.000113000
427314,
427366,
427837,0.047802000
428420,
428421,0.000099000
428483,
428848,0.061244000
428851,0.000111000
428852,
429778,
429779,0.000100000
429791,
430229,0.103249000
430232,0.000107000
430233,
430241,
430895,0.133239000
430896,0.000114000
430897,
430924,
431812,0.160770000
431816,0.000134000
431817,
431869,
431903,
432240,0.047737000
432242,
432243,0.000091000
432475,
432477,0.000107000
433468,
434090,0.132208000
434092,0.000119000
434093,
434731,
434732,0.000111000
434736,
435168,0.111299000
435169,0.000118000
435170,
435679,
435682,0.000108000
435690,
435715,
435717,0.000074000
435723,
435916,
435917,0.000103000
435927,
435966,0.047714000
435967,
435968,0.000084000
435974,
435975,0.000106000
435981,
435993,
436206,0.049217000
436207,0.000104000
436208,
436212,
436213,0.000103000
436224,
436267,
436294,0.050575000
436295,0.000111000
436296,
436305,0.049638000
436306,0.000121000
436307,
436310,
436334,
436472,0.048380000
436482,
436484,0.000103000
436491,
436522,
436585,0.048076000
436619,
436620,
436621,
436623,0.000189000
436624,0.000208000
436625,0.000262000
436631,
436657,
436661,
436803,0.047951000
436809,
436811,
436812,
436813,0.000183000
436814,0.000217000
436815,0.000282000
436822,
436888,0.048154000
436891,0.048193000
436892,
436893,0.000096000
436894,
436895,0.000168000
436899,
437082,
437083,
437084,
437085,
437086,
437088,
437165,0.048373000
437368,
437411,0.048720000
437412,0.048598000
437415,0.048596000
437417,
437418,
437419,0.000071000
437420,0.000139000
437422,
437424,0.000097000
437682,
437683,0.000097000
437709,
437834,
437835,0.000092000
438028,0.047986000
438639,
438640,0.000098000
438649,
438764,
438777,
438778,0.000093000
438784,
438836,0.048015000
438837,0.000103000
438838,
438840,
438842,0.000098000
438847,
438866,
438900,
438902,0.000124000
438979,0.048479000
438983,
438984,0.000085000
438985,
438987,0.000107000
438990,
439040,
439077,0.047889000
439080,
439081,0.000093000
439084,
439085,
439086,
439087,
439089,0.000192000
439090,0.000192000
439091,0.000267000
439108,
439136,
439139,
439295,0.048093000
439297,
439298,0.000096000
439301,
439303,
439304,
439306,
439311,0.000212000
439312,0.000212000
439313,0.000248000
439320,
439341,
439344,
439351,0.047829000
439371,
439373,0.000097000
439384,
439395,0.047920000
439397,
439399,0.000081000
439400,
439402,0.000086000
439408,
439599,0.047652000
439631,0.049091000
439632,
439633,
439634,0.000090000
439636,0.000133000
439644,
439685,0.047697000
440081,0.067576000
440083,0.000122000
440084,
440685,
440686,0.000108000
440696,
441271,0.103326000
441274,0.000113000
441275,
441748,
441749,0.000108000
441752,
442244,0.111291000
442245,0.000118000
442246,
442793,
442794,0.000105000
442801,
443451,0.149082000
443452,0.000116000
443453,
443819,
443820,0.000104000
443825,
445022,0.199560000
448776,
448777,0.000106000
450089,
451364,0.165673000
451486,
451488,0.000099000
452693,
453575,0.192937000
454760,
454761,0.000110000
455739,
456663,0.170474000
508354,
509600,0.243576000
509601,
509602,0.000087000
588932,
588933,0.000110000
589449,
590143,0.189652000
605162,
605163,
605164,0.000098000
605165,0.000166000
605169,
605174,
605211,
605412,0.047875000
605442,0.049023000
605444,0.000130000
605445,
605449,
605450,0.000093000
605542,
605794,0.068233000
605795,0.000117000
605796,
605829,
606332,0.102252000
606334,0.000116000
606335,
606371,
606906,0.104872000
606908,0.000124000
606909,
606930,
607037,
607300,0.047766000
607301,
607303,0.000089000
607457,
607458,0.000320000
607513,
608169,0.102126000
608170,0.000118000
608171,
608977,
608978,0.000107000
608981,
609302,0.095051000
609303,0.000116000
609304,
609733,
609734,0.000107000
609737,
610103,0.119154000
610104,0.000116000
610105,
610823,
610857,
610858,0.000101000
610979,0.048536000
610980,0.000114000
610981,
610986,
611006,
611072,
611205,0.047670000
611243,0.048197000
611248,0.000111000
611249,
611591,
611716,
611717,0.000172000
611759,
611979,0.048469000
611980,
611981,0.000090000
612211,
612213,0.000100000
612237,
612725,0.104905000
612726,0.000113000
612727,
612742,
613208,0.107536000
613209,0.000121000
613210,
613216,
613712,0.102869000
613713,0.000118000
613714,
613719,
614149,0.110855000
614150,0.000145000
614151,
614522,
614523,0.000109000
614526,
614957,0.103205000
614959,0.000114000
614960,
615555,
615556,0.000110000
615563,
616097,0.111336000
616098,0.000138000
616099,
616109,
616592,0.101908000
616594,0.000125000
616595,
616638,
617060,0.112520000
617062,0.000119000
617063,
617108,
617141,
617324,0.048429000
617330,
617331,0.000092000
617437,
617439,0.000081000
617876,
617877,0.000112000
617886,
618338,0.110737000
618339,0.000123000
618340,
618664,
618665,0.000110000
618668,
618845,0.103135000
618846,0.000111000
618847,
619099,
619100,0.000111000
619108,
619570,0.111290000
619571,0.000115000
619572,
619575,
619926,0.102295000
619927,0.000226000
619928,
619985,
620299,0.112070000
620300,0.000105000
620301,
620497,
620499,0.000120000
620503,
620507,
620614,0.047771000
620863,
620865,0.000103000
620904,
621142,0.120124000
621143,0.000110000
621144,
621422,
621423,0.000109000
621426,
621927,0.183237000
621929,0.000111000
621930,
622370,
622371,0.000106000
622379,
622572,0.096102000
622573,0.000111000
622574,
622884,
622886,0.000127000
622895,
623355,0.111229000
623356,0.000122000
623357,
623384,
623611,0.093450000
623612,0.000117000
623613,
623865,
623866,0.000102000
623870,
624129,0.111389000
624130,0.000116000
624131,
624156,
624373,0.085653000
624374,0.000111000
624375,
624889,
624893,0.000111000
624900,
624917,
625105,0.047814000
625305,
625306,0.000104000
625892,
626301,0.161854000
626398,
626999,0.159545000
627001,
627003,0.000091000
628723,
628724,0.000103000
629410,
629997,0.175436000
631687,
631688,0.000104000
632174,
632175,0.000102000
632178,
632480,0.106520000
632481,0.000122000
632482,
632935,
632937,0.000099000
632943,
633363,0.111219000
633364,0.000114000
633365,
633403,
634013,0.159645000
634017,0.000108000
634022,
634795,
634863,
634864,0.000097000
634931,
635144,0.048014000
635400,
635415,
635500,
635563,0.048322000
635564,0.000109000
635565,
635568,
635571,
635572,
635661,0.048090000
635663,
635665,0.000096000
635668,
635754,0.047561000
635757,
635761,0.000104000
635782,
635783,
635784,
635823,0.048470000
635824,
635825,0.000088000
635830,
635831,
635929,0.048172000
635930,0.048814000
635931,
635932,0.000092000
635933,
635934,0.000162000
635940,
635948,
636013,0.048319000
636016,
636017,0.000090000
636065,
636072,
636073,
636129,0.047750000
636131,
636132,0.000082000
636139,
636180,
636181,0.000097000
636236,
636237,
636239,
636240,
636241,
636254,0.047784000
636255,0.048160000
636256,0.000092000
636257,
636267,
636268,
636269,
636283,
636312,0.047943000
636314,0.000110000
636315,
636355,
636383,
636519,0.048533000
636520,0.048412000
636526,0.048915000
636528,0.000102000
636529,
636560,0.049719000
636565,0.047698000
636566,
636567,0.000095000
636568,
636570,0.000093000
636578,
636589,
636634,0.048200000
636637,
636638,0.000088000
636743,0.047659000
636746,
636748,0.000090000
636902,
637607,0.238507000
637608,
637609,0.000090000
638858,
638859,0.000103000
639353,
639354,0.000103000
639357,
639750,0.111252000
639751,0.000122000
639752,
640176,
640177,0.000112000
640180,
640568,0.111113000
640570,0.000127000
640571,
641083,
641084,0.000112000
641087,
641282,0.103249000
641284,0.000126000
641285,
641547,
641548,0.000101000
641555,
642169,0.111377000
642171,0.000118000
642172,
642675,
643396,0.176195000
646074,
646077,0.000101000
646403,
646404,0.000105000
646407,
646721,0.102938000
646722,0.000120000
646724,
646976,
646977,0.000112000
646980,
647578,0.119350000
647580,0.000091000
647581,
648357,
648358,0.000101000
648361,
648377,
648390,
648415,
648441,
648449,
648583,0.048538000
648592,0.048914000
648593,0.000103000
648594,
648604,
648624,
648657,0.047819000
648658,
648659,0.000087000
648746,0.047906000
648747,
648748,0.000083000
648847,0.071727000
648849,0.000106000
648850,
648859,
649581,0.171066000
649583,
649584,0.000090000
649877,
649879,0.000100000
650414,
650415,0.000111000
650422,
650999,0.111302000
651000,0.000112000
651001,
651363,
651364,0.000102000
651369,
651867,0.111243000
651868,0.000116000
651870,
653176,
653177,0.000107000
653184,
653523,0.103040000
653525,0.000122000
653526,
653880,
653881,0.000103000
653885,
654149,0.111149000
654153,0.000089000
654154,
654491,
654492,0.000104000
654498,
654927,0.111275000
654928,0.000115000
654929,
655322,
655323,0.000105000
655326,
655671,0.111339000
655679,0.000107000
655681,
656292,
656293,0.000098000
656297,
656893,0.199597000
656894,0.000107000
656895,
657382,
657383,0.000112000
657387,
657796,0.118261000
657798,0.000110000
657799,
658253,
658254,0.000106000
658259,
658797,0.135481000
658798,0.000111000
658799,
659231,
659232,0.000099000
659239,
659694,0.111299000
659695,0.000114000
659696,
660180,
660181,0.000100000
660186,
660620,0.103756000
660622,0.000115000
660623,
661440,
661786,0.082563000
661788,0.000111000
661789,
662236,
662237,0.000099000
662246,
662634,0.111255000
662635,0.000119000
662636,
663060,
663061,0.000105000
663066,
663389,0.103197000
663390,0.000116000
663391,
663765,
663766,0.000105000
663769,
664113,0.110585000
664114,0.000129000
664115,
664362,
664363,0.000111000
664367,
664808,0.110564000
664809,0.000120000
664810,
665356,
665357,0.000097000
665361,
665743,0.102881000
665744,0.000116000
665745,
665801,
665984,0.071154000
665986,0.000120000
665987,
666018,
666348,0.105626000
666349,0.000106000
666350,
666366,
666710,0.100571000
666712,0.000113000
666713,
666732,
667069,0.102866000
667070,0.000113000
667071,
667085,
667550,0.145777000
667552,0.000117000
667553,
667590,
668182,0.170836000
668183,
668184,0.000082000
668471,
668472,0.000106000
668760,
668761,0.000104000
668766,
669088,0.111097000
669089,0.000128000
669090,
669435,
669436,0.000111000
669444,
669636,0.079200000
669639,0.000115000
669640,
669901,
669902,0.000104000
669906,
669923,
670077,0.048222000
670210,
670211,0.000108000
670226,
670585,0.106568000
670587,0.000115000
670588,
671025,
671026,0.000100000
671033,
671265,0.063283000
671267,0.000122000
671268,
671289,
671583,0.105362000
671584,0.000112000
671585,
671924,
671926,0.000086000
671931,
671951,
672061,0.048430000
672231,
672232,0.000111000
672602,
672605,0.000105000
672608,
672891,0.103125000
672892,0.000120000
672893,
673342,
673343,0.000102000
673348,
673749,0.111162000
673750,0.000122000
673751,
674115,
674116,0.000119000
674127,
674673,0.087522000
674677,0.000101000
674678,
674727,
675481,0.128328000
675482,0.000110000
675483,
675640,
675641,0.000093000
675646,
676779,0.111242000
676780,0.000110000
676781,
677807,
677808,0.000110000
677812,
678329,0.111204000
678330,0.000109000
678331,
678602,
678603,0.000112000
678612,
678919,0.111117000
678921,0.000131000
678922,
679254,
679255,0.000109000
679258,
679525,0.103079000
679527,0.000118000
679528,
679871,
679872,0.000107000
679875,
680214,0.111363000
680215,0.000117000
680216,
680485,
680486,0.000103000
680489,
680756,0.111198000
680757,0.000119000
680758,
681217,
681220,0.000082000
681223,
681641,0.103056000
681642,0.000119000
681643,
681893,
681894,0.000110000
681897,
682197,0.159120000
682204,0.000109000
682205,
682530,
682531,0.000103000
682536,
682874,0.111117000
682876,0.000113000
682877,
683544,
683639,
683640,0.000101000
683967,0.175082000
683968,0.000114000
683969,
683972,
684488,0.164257000
684489,0.000108000
684490,
684996,
684998,0.000087000
685004,
685933,0.190756000
685934,0.000125000
685935,
686816,
687067,0.052087000
687068,0.000112000
687069,
687894,
688270,0.114060000
688271,0.000107000
688272,
689400,
690018,0.160370000
692701,
692702,0.000101000
693241,
693242,0.000100000
693247,
693766,0.111168000
693767,0.000114000
693768,
694058,
694059,0.000108000
694064,
694527,0.119100000
694528,0.000117000
694529,
694898,
694899,0.000102000
694902,
695488,0.103242000
695489,0.000116000
695490,
695832,
695833,0.000107000
695839,
696449,0.111093000
696450,0.000118000
696451,
696769,
696773,0.000129000
696781,
697160,0.111194000
697161,0.000120000
697162,
697468,
697469,0.000112000
697472,
697821,0.103256000
697828,0.000116000
697829,
698371,
698372,0.000111000
698375,
698697,0.111119000
698698,0.000116000
698699,
699067,
699069,0.000102000
699073,
699422,0.111291000
699423,0.000113000
699424,
699813,
699814,0.000104000
699819,
700113,0.103104000
700114,0.000113000
700115,
700731,
700734,0.000106000
700738,
701017,0.111184000
701019,0.000116000
701020,
701352,
701353,0.000112000
701357,
701721,0.111107000
701722,0.000104000
701723,
702163,
702164,0.000104000
702168,
702729,0.103151000
702730,0.000105000
702731,
703288,
703292,0.000054000
703299,
703659,0.111423000
703660,0.000108000
703661,
704063,
704065,0.000188000
704070,
704632,0.111222000
704633,0.000112000
704634,
705088,
705089,0.000098000
705100,
705619,0.111225000
705620,0.000105000
705621,
706105,
706107,0.000099000
706117,
706472,0.102978000
706473,0.000119000
706474,
706808,
706809,0.000103000
706812,
707143,0.111383000
707145,0.000114000
707146,
707454,
707455,0.000099000
707458,
707490,
707670,0.048290000
707924,
707927,0.000118000
708342,
708343,0.000101000
708353,
709066,0.155086000
709243,
709244,0.000103000
710103,
710308,0.059203000
710310,0.000115000
710311,
710591,
710593,0.000077000
710597,
710937,0.111188000
710938,0.000122000
710939,
711217,
711218,0.000103000
711223,
711584,0.103091000
711585,0.000109000
711586,
712120,
712123,0.000105000
712130,
712162,
712287,0.049743000
712535,
712536,0.000096000
713295,
713297,0.000130000
713302,
713938,0.166961000
713971,
713972,0.000096000
716091,
716196,
716199,0.000163000
716290,
716425,0.047768000
716853,
716855,0.000114000
716949,
717038,
717040,0.000068000
717971,0.134192000
717973,0.000105000
717974,
717984,
718024,
718137,0.047662000
718434,
718436,0.000096000
718743,
718744,0.000095000
718750,
719493,0.199218000
719496,0.000139000
719497,
720035,
720036,0.000100000
720041,
720212,0.063242000
720213,0.000112000
720214,
720242,
720499,0.090362000
720500,0.000104000
720501,
721070,
721177,0.056935000
721178,0.000109000
721179,
721436,
721437,0.000101000
721440,
721727,0.103335000
721728,0.000112000
721729,
722302,
722730,0.156275000
723508,
723509,0.000102000
724354,
725080,0.219507000
727259,
727260,0.000097000
727307,
727745,0.116453000
727747,0.000106000
727748,
727912,
727913,0.000096000
727916,
727944,
728183,0.047734000
728333,
728334,0.000099000
728425,
728426,0.000093000
728429,
728437,
728542,0.047761000
728702,
728703,0.000099000
729142,
729143,0.000094000
729146,
729176,
729331,0.048036000
729374,
729375,0.000098000
729818,
729819,0.000092000
729822,
729863,
730065,0.047789000
730192,
730193,0.000095000
730648,
731393,0.248768000
735986,
735987,0.000097000
736001,
736334,0.109750000
736335,0.000109000
736336,
736588,
736589,0.000100000
736594,
736631,
736847,0.048984000
737038,
737040,0.000100000
737165,
737166,0.000102000
737169,
737206,
737390,0.047813000
737477,
737480,0.000108000
737743,
737744,0.000110000
737755,
737767,
737870,0.047731000
737958,
737962,0.000126000
738459,
738950,0.205784000
739714,
739716,0.000100000
739732,
739845,
739846,0.000097000
740095,0.172481000
740096,0.000120000
740097,
740102,
740126,
740248,
740249,0.000097000
740296,0.047839000
740538,
740540,0.000118000
740545,
740587,
740745,0.048142000
740753,
740754,0.000092000
741612,
742685,0.248646000
743034,
743036,0.000096000
743111,
743409,0.083519000
743410,0.000103000
743411,
743713,
743714,0.000101000
743720,
743757,
743985,0.047776000
744038,
744039,0.000099000
745029,
745030,0.000095000
745035,
745058,
745420,0.047890000
745620,
745621,0.000098000
745902,
745904,0.000108000
745908,
745963,
746134,0.048225000
746186,
746187,0.000098000
746940,
748247,0.231048000
751574,
751575,0.000101000
751595,
751905,0.091030000
751907,0.000110000
751908,
752689,
753265,0.148870000
757850,
757852,0.000102000
757872,
758103,0.057159000
758104,0.000111000
758105,
759029,
759254,
759428,0.047808000
760021,
760022,0.000102000
765839,
765841,0.000106000
765912,
766419,0.087508000
766420,0.000113000
766421,
767374,
768791,0.211137000
777156,
777158,0.000123000
777820,
778576,0.185149000
778793,
778794,0.000102000
778865,
779138,0.066471000
779139,0.000105000
779140,
780231,
780272,
780273,0.000109000
780342,
780769,0.047828000
780818,
780819,0.000089000
781625,
782109,0.095369000
782110,0.000109000
782111,
782169,
782606,0.065709000
782607,0.000108000
782608,
783302,
783303,0.000098000
783309,
783347,
783498,0.047769000
783624,
783625,0.000106000
784482,
785369,0.235009000
787269,
787271,0.000096000
788268,
788269,0.000091000
788277,
788600,0.102958000
788601,0.000112000
788602,
788981,
788982,0.000096000
788986,
789400,0.103368000
789401,0.000116000
789402,
789766,
789767,0.000102000
789771,
790385,0.178129000
791637,
791638,0.000115000
792030,
792032,0.000105000
792048,
792584,0.095573000
792585,0.000120000
792586,
792936,
792937,0.000106000
792943,
793202,0.064166000
793203,0.000107000
793204,
793386,
793387,0.000121000
793840,
793841,0.000102000
793845,
794354,0.111146000
794355,0.000113000
794356,
794877,
794878,0.000105000
794881,
795388,0.103724000
795397,0.000088000
795398,
796560,
797720,0.224370000
797721,0.000111000
797722,
798329,
799119,0.218037000
799821,
799822,0.000106000
799888,
799889,0.000094000
800297,
800298,0.000117000
800305,
800817,0.111231000
800819,0.000120000
800820,
801401,
801402,0.000107000
801409,
801927,0.111000000
801928,0.000118000
801929,
802356,
802357,0.000114000
802363,
802763,0.103179000
802764,0.000140000
802765,
803173,
803174,0.000110000
803180,
803590,0.135176000
803591,0.000114000
803592,
804043,
804044,0.000106000
804047,
804225,0.071244000
804226,0.000109000
804227,
804244,
804273,
804407,0.047923000
804409,
804410,0.000095000
804610,
804611,0.000102000
804654,
804655,0.000097000
804658,
805091,0.141252000
805092,0.000115000
805093,
805405,
805406,0.000100000
805416,
805417,0.000095000
805537,
806045,
806080,0.177322000
806081,0.000108000
806082,
806089,
806154,
806263,0.048034000
806417,0.048030000
806419,0.000102000
806420,
806597,
806598,0.000097000
807376,
807555,0.069632000
807556,0.000113000
807557,
807987,
807988,0.000102000
807992,
808729,0.198021000
808732,0.000115000
808734,
809616,
810602,0.235571000
811310,
811311,0.000110000
813468,
813471,0.000080000
813498,
814085,0.104673000
814086,0.000109000
814087,
814316,
814318,0.000101000
814322,
814328,
814516,0.047690000
814856,
814857,0.000098000
815159,
815160,0.000098000
815165,
815239,
815443,0.047993000
815742,
815743,0.000102000
816398,
817249,0.137674000
817251,0.000107000
817252,
817275,
817697,0.092910000
817698,0.000104000
817699,
817932,
817933,0.000105000
818822,
819261,0.068166000
819262,0.000109000
819263,
819340,
819499,0.053960000
819503,0.000113000
819504,
820597,
820701,
820702,0.000096000
820709,
820908,0.050561000
821044,
821046,0.000105000
821171,
821172,0.000098000
821177,
821220,
821480,0.048070000
821647,
821649,0.000112000
821707,
821708,0.000088000
821712,
821781,
822030,0.048468000
822038,
822039,0.000088000
822430,
822432,0.000128000
822435,
822473,
822628,0.047950000
822649,
822657,0.000102000
823786,
823787,0.000093000
823798,
823807,
823930,
823931,0.000100000
824040,0.048052000
824764,
824888,
824889,0.000098000
825088,0.072331000
825089,0.000112000
825090,
828491,
828493,0.000107000
828523,
828999,0.104056000
829001,0.000109000
829002,
829701,
830795,0.246828000
831381,
831382,0.000104000
832446,
832447,0.000093000
832453,
832492,
832652,0.063162000
832654,0.000116000
832655,
833154,0.177517000
833155,
833156,0.000089000
833561,
834858,0.229394000
838402,
838405,0.000135000
859515,
859516,0.000066000
859525,
860038,0.102840000
860039,0.000123000
860040,
860633,
860634,0.000109000
860639,
861162,0.103504000
861163,0.000113000
861164,
861524,
861525,0.000105000
861530,
861946,0.111225000
861948,0.000113000
861949,
862231,
862232,0.000100000
862235,
862514,0.111220000
862515,0.000108000
862516,
862905,
862906,0.000110000
862915,
863161,0.095229000
863162,0.000120000
863163,
863555,
863557,0.000089000
863561,
863666,
863667,0.000092000
863682,
863688,
863693,
863710,
863716,
863946,0.047903000
863960,0.048831000
863961,0.000103000
863962,
863971,
863987,
864045,0.047829000
864048,
864049,0.000094000
864314,0.047816000
864317,
864318,0.000092000
864467,0.066491000
864471,0.000107000
864472,
864489,
864830,0.100304000
864831,0.000108000
864832,
865103,
865104,0.000106000
865107,
865549,0.111159000
865550,0.000113000
865551,
865886,
865887,0.000104000
865892,
866778,0.111059000
866779,0.000111000
866780,
867534,
867535,0.000091000
867540,
868506,0.227731000
870002,
870003,0.000097000
870996,
871619,0.135544000
871620,0.000115000
871621,
872492,
873083,0.160811000
873369,
873371,0.000097000
874163,
875185,0.208064000
875186,0.000109000
875187,
876021,
877113,0.222329000
877460,
877461,0.000090000
877913,
877915,0.000090000
877921,
878288,0.103305000
878289,0.000118000
878290,
879483,
879493,0.000123000
879517,
880471,0.103134000
880474,0.000116000
880475,
880963,
880964,0.000106000
880967,
881380,0.111152000
881382,0.000114000
881383,
881915,
881916,0.000106000
881921,
882446,0.111402000
882447,0.000117000
882448,
882930,
882931,0.000109000
882937,
883325,0.103155000
883326,0.000112000
883327,
883733,
883736,0.000085000
883746,
884118,0.110615000
884119,0.000123000
884120,
884600,
884601,0.000102000
884606,
884647,
884790,0.047766000
884916,
884918,0.000091000
884939,
884940,0.000099000
884945,
885186,0.110465000
885187,0.000119000
885188,
885457,
885458,0.000103000
885461,
885808,0.112023000
885809,0.000125000
885810,
886220,
886221,0.000129000
886224,
886567,0.103182000
886569,0.000125000
886570,
886922,
886924,0.000148000
886927,
887237,0.111150000
887239,0.000125000
887240,
887489,
887490,0.000097000
887493,
887801,0.114462000
887802,0.000109000
887803,
888128,
888129,0.000104000
888135,
888389,0.103242000
888391,0.000121000
888392,
888967,
888968,0.000109000
888973,
889324,0.111242000
889325,0.000115000
889326,
889709,
889710,0.000111000
889714,
890185,0.110911000
890186,0.000115000
890187,
890922,
890927,0.000131000
890936,
891567,0.103181000
891568,0.000114000
891569,
891646,
892173,0.097819000
892174,0.000109000
892175,
892211,
892580,0.119066000
892581,0.000109000
892582,
893304,
893852,0.206276000
893855,0.000091000
893856,
894724,
895144,0.104464000
895145,0.000112000
895146,
895908,
896845,0.222639000
897038,
897042,0.000109000
898071,
898722,0.187910000
899169,
899173,0.000090000
899900,
900044,
900045,0.000094000
900619,0.190570000
900713,
900714,0.000099000
900717,
901254,0.161162000
901878,
901879,0.000100000
902258,
902259,0.000095000
902268,
902735,0.111293000
902736,0.000107000
902737,
903220,
903221,0.000110000
903230,
903612,0.102699000
903613,0.000120000
903614,
904044,
904045,0.000106000
904049,
904324,0.110505000
904325,0.000111000
904326,
904663,
904664,0.000115000
904667,
904705,
904912,0.048022000
905243,
905244,0.000110000
905734,
905735,0.000110000
905740,
906047,0.103254000
906048,0.000114000
906049,
906097,
906403,0.101411000
906404,0.000109000
906405,
907112,
907113,0.000101000
907117,
907149,
907309,0.048003000
907783,
907784,0.000108000
907796,
907825,
907953,0.048021000
907954,
907956,0.000115000
908018,
908019,0.000103000
908048,
908286,0.098528000
908290,0.000097000
908291,
908998,
909862,0.220213000
909890,
909892,0.000092000
910373,
910374,0.000107000
910379,
910741,0.111235000
910742,0.000107000
910743,
911123,
911124,0.000101000
911141,
911448,0.111539000
911449,0.000109000
911450,
911843,
911844,0.000107000
911847,
912389,0.126899000
912391,0.000115000
912392,
912682,
912683,0.000093000
912686,
912895,0.103170000
912896,0.000108000
912897,
913270,
913271,0.000105000
913276,
913556,0.111111000
913558,0.000113000
913559,
913828,
913829,0.000096000
913835,
914275,0.111975000
914276,0.000114000
914277,
914605,
914612,0.000089000
914619,
915096,0.134995000
915098,0.000107000
915099,
915603,
915604,0.000095000
915610,
916018,0.103089000
916019,0.000109000
916020,
916273,
916274,0.000103000
916280,
916307,
916460,0.047923000
916788,
916789,0.000105000
917189,
917190,0.000111000
917193,
917208,
917366,0.048831000
917908,
917909,0.000107000
918382,
918385,0.000105000
918388,
918867,0.102547000
918868,0.000114000
918869,
919343,
919344,0.000106000
919347,
919590,
919591,0.000093000
919618,
919659,
919842,0.047870000
919907,0.048859000
919909,0.000108000
919910,
920312,
920313,0.000098000
921153,
921808,0.157395000
922127,
922129,0.000097000
922537,
922538,0.000103000
922541,
922973,0.095429000
922976,0.000120000
922977,
923880,
923882,0.000122000
923892,
924843,0.111297000
924844,0.000114000
924845,
925371,
925372,0.000105000
925376,
925670,0.102890000
925671,0.000112000
925672,
925937,
925938,0.000105000
925946,
925958,
926054,0.048197000
926288,
926289,0.000109000
926335,
926385,
926484,0.048272000
926485,
926487,0.000103000
926958,
926959,0.000106000
927032,
927058,
927165,0.048203000
927167,
927168,0.000081000
927300,
928024,0.226638000
928025,0.000108000
928026,
928367,
928368,0.000098000
928375,
929172,0.292389000
929413,
929414,0.000094000
929658,
929659,0.000108000
929662,
929967,0.112199000
929969,0.000125000
929971,
930226,
930227,0.000107000
930232,
930532,0.111415000
930533,0.000121000
930534,
930921,
930922,0.000108000
930927,
931356,0.103013000
931357,0.000121000
931358,
931430,
931864,0.116405000
931865,0.000107000
931866,
932304,
932305,0.000107000
932318,
932334,
932511,0.047926000
932642,
932644,0.000103000
932690,
933037,0.108050000
933038,0.000109000
933039,
933327,
933328,0.000098000
933334,
933597,0.095346000
933598,0.000117000
933599,
933866,
933867,0.000111000
933870,
933892,
934096,0.048346000
934121,
934122,0.000113000
934634,
934716,
934717,0.000094000
934723,
934736,
934745,
934815,0.048244000
934838,0.047936000
934839,0.000109000
934840,
934980,
934981,
934982,
935101,0.048602000
935102,0.048523000
935106,
935107,0.000090000
935151,
935152,0.000085000
935356,
935357,0.000095000
935361,
935615,0.111359000
935616,0.000113000
935617,
935899,
935902,0.000172000
935906,
936171,0.103284000
936173,0.000121000
936174,
936428,
936429,0.000104000
936434,
936697,0.111207000
936698,0.000116000
936699,
937018,
937020,0.000101000
937025,
937467,0.127339000
937469,0.000103000
937471,
938000,
938001,0.000101000
938004,
938697,0.143199000
938698,0.000109000
938699,
939198,
939200,0.000111000
939204,
939462,0.111044000
939463,0.000106000
939464,
939781,
939782,0.000106000
939791,
940435,0.205999000
940494,
940495,0.000097000
940852,
940853,0.000105000
940856,
941212,0.111188000
941213,0.000129000
941214,
941605,
941607,0.000110000
941613,
942044,0.138976000
942045,0.000110000
942046,
942559,
943057,0.219545000
943058,0.000114000
943059,
943308,
943309,0.000105000
943315,
944021,0.103285000
944024,0.000126000
944025,
944810,
944871,
944873,0.000103000
945478,0.185261000
945479,0.000119000
945480,
945488,
946028,0.219740000
946187,
946188,0.000092000
946547,
946549,0.000096000
946552,
946881,0.103254000
946883,0.000122000
946884,
947146,
947147,0.000101000
