frame.number,tcp.analysis.ack_rtt
438555,
438569,0.075919000
438585,
438586,
438618,0.077893000
438619,0.071735000
438620,
438621,
438622,
438623,
438641,0.072954000
438643,
438644,
438701,0.072456000
438702,
438703,
438709,0.075869000
438710,0.075592000
438711,
438712,
438713,
438714,
438727,0.075847000
438730,
438731,
438751,0.077267000
438753,
438754,
438771,0.073662000
438773,
438774,
438785,0.077692000
438786,
438787,
438796,0.077792000
438797,0.077750000
438798,0.077707000
438799,
438800,
438801,
438802,
438803,
438804,
438816,0.075860000
438817,0.075781000
438818,0.071698000
438819,
438820,
438821,
438822,
438823,
438824,
438831,0.073512000
438832,
438833,
438851,0.077443000
438852,
438853,
438863,0.077715000
438864,
438865,
438880,0.077525000
438881,0.077438000
438882,0.077347000
438883,
438884,
438885,
438886,
438887,
438888,
438899,0.075701000
438901,
438903,
438938,0.077783000
438940,
438941,
438980,0.088071000
438981,
438982,
438997,0.086131000
438998,
438999,
439022,0.078809000
439028,
439029,
439041,0.079932000
439042,0.079890000
439043,0.074120000
439044,
439045,
439046,
439047,
439049,
439050,
439057,0.073789000
439059,
439060,
439076,0.073918000
439078,
439079,
439115,0.073915000
439116,
439117,
439128,0.073812000
439130,
439131,
439146,0.077793000
439147,0.077756000
439148,
439149,
439151,
439152,
439160,0.078064000
439161,0.078025000
439162,0.077981000
439163,
439164,
439165,
439166,
439167,
439168,
439179,0.075891000
439180,
439181,
439227,0.075864000
439230,
439231,
439243,0.076172000
439244,
439245,
439253,0.075838000
439254,
439255,
439262,0.079977000
439263,0.079933000
439264,0.076213000
439265,
439266,
439267,
439268,
439270,
439271,
439305,0.073612000
439309,
439310,
439357,0.073457000
439358,
439359,
439376,0.073954000
439377,
439378,
439434,0.076620000
439435,
439436,
439456,0.075736000
439457,0.075690000
439458,
439459,
439460,0.075841000
439461,
439462,
439463,
439464,
439482,0.075731000
439484,
439485,
439511,0.075793000
439512,
439513,
439529,0.075707000
439530,
439531,
439558,0.075813000
439560,
439561,
439585,0.075763000
439586,
439587,
439603,0.079730000
439604,
439605,
439619,0.081281000
439620,0.081266000
439621,0.081206000
439622,0.077400000
439623,
439624,
439625,
439626,
439627,
439628,
439629,
439630,
439651,0.077678000
439652,
439653,
439676,0.077738000
439677,0.073953000
439679,
439680,
439681,
439682,
439696,0.073664000
439697,0.073628000
439699,
439700,
439701,
439702,
439719,0.077879000
439725,
439727,
439735,0.075806000
439736,
439737,
439747,0.071831000
439748,
439749,
439762,0.071610000
439763,
439764,
439841,0.075655000
439853,
439854,
439910,0.076197000
439911,0.076155000
439912,0.076035000
439913,
439916,
439918,
439921,
439922,
439923,
439989,0.080041000
439991,
439992,
440007,0.081230000
440010,
440011,
440028,0.080105000
440029,0.076150000
440030,
440031,
440032,
440033,
440050,0.075524000
440055,
440057,
440087,0.075918000
440088,
440089,
440105,0.074144000
440106,
440107,0.074281000
440108,
440110,
440111,
440122,0.078126000
440123,0.078085000
440124,
440125,
440126,
440127,
440135,0.077955000
440137,
440138,
440159,0.077835000
440160,0.077793000
440161,0.073937000
440163,
440164,
440166,
440167,
440168,
440169,
440179,0.077758000
440180,0.073464000
440181,
440182,
440183,
440184,
440201,0.074042000
440204,
440205,
440228,0.071723000
440229,
440230,
440247,0.072284000
440250,
440252,
440353,0.071132000
440354,
440355,
440374,0.073627000
440375,
440376,
440384,0.077499000
440385,
440386,
440394,0.081480000
440395,
440396,
440408,0.077902000
440410,
440411,
440433,0.076735000
440434,
440435,
440462,0.077648000
440463,
440464,
440477,0.081434000
440478,
440479,
440503,0.081780000
440505,
440506,
440528,0.081493000
440529,
440530,
440545,0.082105000
440546,0.081935000
440547,0.078046000
440548,0.077897000
440549,
440550,
440551,
440552,
440553,
440554,
440555,
440557,
440566,0.077751000
440567,
440568,
440580,0.077694000
440581,0.077655000
440582,0.077613000
440583,
440584,
440585,
440586,
440587,
440588,
440604,0.077682000
440605,0.077664000
440606,0.073633000
440607,
440608,
440609,
440610,
440611,
440612,
440624,0.073611000
440625,
440626,
440688,0.079479000
440690,
440691,
440799,0.073969000
440805,
440806,
440861,0.075756000
440862,
440863,
440869,0.075728000
440870,
440871,
440880,0.075864000
440881,
440882,
440894,0.075909000
440895,
440896,
440905,0.075484000
440907,
440908,
440916,0.075615000
440917,
440918,
440933,0.075747000
440934,
440935,
440956,0.075651000
440959,
440960,
440972,0.075964000
440973,
440974,
441001,0.075558000
441002,0.075512000
441003,0.075471000
441005,0.075591000
441006,
441007,
441008,
441009,
441010,
441011,
441012,
441013,
441031,0.075960000
441032,
441033,
441044,0.075544000
441045,
441046,
441064,0.079799000
441065,0.079756000
441066,
441067,
441068,
441069,
441081,0.080140000
441082,
441083,
441106,0.085436000
441110,
441111,
441123,0.088306000
441124,0.084524000
441125,
441127,
441128,
441129,
441155,0.078932000
441156,
441157,
441178,0.076628000
441179,
441180,
441211,0.075466000
441212,
441213,
441234,0.076032000
441238,
441239,
441249,0.075700000
441250,
441251,
441259,0.075362000
441260,
441261,
441297,0.079521000
441300,
441301,
441323,0.083373000
441324,0.079556000
441326,
441327,
441328,
441329,
441345,0.077730000
441346,
441347,
441366,0.077816000
441369,
441371,
441389,0.077991000
441390,0.077950000
441391,0.077905000
441392,0.077872000
441397,
441398,
441399,
441400,
441402,
441403,
441404,
441405,
441414,0.077610000
441415,
441416,
441439,0.077844000
441440,
441441,
441449,0.077575000
441450,
441451,
441452,0.077798000
441455,
441456,
441486,0.081683000
441487,0.076335000
441488,
441489,
441491,
441492,
441503,0.077247000
441504,0.077163000
441505,
441506,
441507,
441508,
441519,0.076515000
441520,
441521,
441535,0.077038000
441538,
441539,
441562,0.075944000
441563,0.071770000
441566,
441567,
441568,
441569,
441578,0.072143000
441580,
441581,
441601,0.076001000
441602,
441603,
441624,0.075804000
441626,
441627,
441641,0.072043000
441642,
441643,
441652,0.076150000
441653,
441654,
441674,0.079707000
441675,
441676,
441698,0.079681000
441699,0.075429000
441700,
441701,
441702,
441703,
441714,0.079579000
441715,0.079536000
441716,0.079495000
441717,0.076079000
441718,0.076040000
441719,
441720,
441721,
441722,
441723,
441724,
441725,
441726,
441727,
441741,0.078077000
441742,
441743,
441755,0.077785000
441756,0.077554000
441758,
441759,
441760,
441762,
441790,0.075711000
441793,
441794,
441811,0.079603000
441812,0.075809000
441813,0.075769000
441814,
441815,
441816,
441817,
441818,
441819,
441850,0.075597000
441852,
441853,
441862,0.075622000
441864,
441865,
441891,0.075467000
441894,
441895,
441908,0.079472000
441909,
441910,
441911,0.075673000
441913,
441914,
441957,0.083801000
441959,
441960,
441961,0.076169000
441962,
441964,
441986,0.081946000
441987,
441988,
441993,0.081730000
441994,0.076034000
441995,
441996,
441997,
441998,
442013,0.075981000
442014,
442015,
442024,0.079847000
442025,0.075750000
442026,0.075688000
442027,
442028,
442029,
442030,
442031,
442032,
442041,0.079635000
442042,0.079614000
442043,
442044,
442045,
442046,
442065,0.077689000
442066,0.074044000
442067,
442068,
442069,
442070,
442084,0.079508000
442085,
442086,
442095,0.075839000
442096,
442098,
442120,0.075797000
442122,
442123,
442144,0.079759000
442146,0.079820000
442147,0.076147000
442148,
442149,
442154,
442156,
442160,
442161,
442182,0.075652000
442183,
442184,
442201,0.073798000
442202,
442203,
442221,0.076056000
442222,
442223,
442237,0.079852000
442239,
442240,
442257,0.072039000
442258,
442259,
442288,0.079675000
442289,
442290,
442317,0.075861000
442318,
442319,
442346,0.075947000
442347,0.075922000
442348,
442349,
442350,
442351,
442369,0.075695000
442370,
442371,
442376,0.075598000
442377,
442378,
442379,0.075854000
442380,0.075795000
442381,
442382,
442383,
442384,
442400,0.076166000
442402,
442403,
442419,0.081614000
442422,
442423,
442438,0.081796000
442439,0.081753000
442440,0.076281000
442441,
442442,
442443,
442444,
442445,
442446,
442479,0.077753000
442480,
442481,
442508,0.077589000
442509,
442510,
442543,0.078237000
442544,0.078078000
442545,0.078021000
442546,
442547,
442548,
442549,
442550,
442551,
442564,0.077970000
442565,
442566,
442574,0.078072000
442575,
442576,
442583,0.075557000
442585,
442587,
442604,0.078415000
442605,
442606,
442633,0.077758000
442635,
442636,
442645,0.075161000
442646,
442647,
442653,0.073876000
442654,
442655,
442673,0.075639000
442674,0.075621000
442675,
442676,
442677,
442678,
442688,0.075772000
442690,
442691,
442713,0.076024000
442714,0.075743000
442716,
442717,
442718,
442719,
442720,0.076092000
442721,
442722,
442744,0.075632000
442745,
442747,
442765,0.073992000
442767,
442768,
442776,0.073715000
442777,0.073643000
442778,0.073600000
442781,
442782,
442783,
442784,
442785,
442786,
442805,0.073695000
442807,
442808,
442842,0.077846000
442843,
442844,
442855,0.077605000
442856,0.077582000
442857,0.077526000
442858,0.073980000
442859,
442860,
442861,
442862,
442863,
442864,
442865,
442866,
442873,0.073669000
442874,
442875,
442883,0.073855000
442884,
442885,
442894,0.071134000
442895,
442897,
442914,0.071929000
442915,
442916,
442938,0.072369000
442939,
442940,
442950,0.071523000
442953,
442954,
442977,0.071892000
442980,
442981,
443019,0.076161000
443020,
443021,
443034,0.080199000
443035,0.076159000
443036,0.076052000
443037,
443038,
443047,0.079329000
443049,0.075612000
443064,0.075727000
443078,0.075939000
443079,0.076229000
443080,0.076172000
443116,0.075871000
443128,0.072076000
443135,0.071645000
443148,0.076769000
443149,0.076744000
443159,0.079829000
443160,0.076145000
443173,0.075854000
443197,
443199,
443201,
443202,
443203,
443204,
443205,
443206,
443208,
443210,
443211,
443212,
443213,
443214,
443215,
443217,
443218,
443219,
443220,
443221,
443222,
443224,
443225,
443226,
443227,
443228,
443229,
443230,
443231,
443232,
443233,
443234,
443235,
443242,0.079924000
443243,0.079908000
443244,
443245,
443246,
443277,0.075584000
443278,
443279,
443297,0.075981000
443298,0.072100000
443300,
443301,
443302,
443303,
443325,0.073659000
443326,
443327,
443344,0.077447000
443346,
443347,
443400,0.077532000
443403,
443406,
443514,0.072194000
443515,
443516,
443526,0.075711000
443527,0.075689000
443528,
443529,
443530,
443531,
443541,0.079787000
443542,0.079779000
443543,0.079731000
443544,0.079699000
443545,0.079660000
443546,0.079678000
443548,
443549,
443551,
443552,
443553,
443554,
443555,
443556,
443557,
443558,
443559,
443567,0.083888000
443568,0.083842000
443569,0.083803000
443570,0.083778000
443571,0.083730000
443572,0.083725000
443573,0.083699000
443574,
443575,
443576,
443577,
443578,
443579,
443580,
443581,
443582,
443583,
443584,
443585,
443586,
443587,
443592,0.083433000
443593,
443594,
443602,0.087545000
443603,0.083663000
443605,
443606,
443607,
443608,
443618,0.081988000
443619,0.081950000
443621,
443622,
443623,
443624,
443633,0.077788000
443634,
443635,
443688,0.079924000
443690,
443691,
443707,0.077610000
443709,
443710,
443808,0.075421000
443809,
443810,
443829,0.078025000
443831,
443832,
443843,0.081932000
443844,0.077783000
443845,
443846,0.077851000
443847,0.077805000
443848,0.077780000
443849,0.077732000
443850,
443851,
443852,
443853,
443854,
443855,
443856,
443857,
443858,
443861,
443862,
443876,0.085262000
443877,0.081155000
443878,0.081123000
443879,0.081079000
443880,0.081037000
443881,0.080996000
443882,0.080944000
443884,
443885,
443886,
443887,
443888,
443889,
443890,
443891,
443897,
443898,0.085082000
443899,0.082013000
443900,
443901,
443902,
443903,
443904,
443905,
443906,
443907,
443908,
443917,0.082651000
443918,0.082614000
443919,0.078262000
443920,
443921,
443922,
443923,
443924,
443925,
443933,0.081322000
443934,0.077791000
443935,
443936,
443937,
443938,
444001,0.083883000
444002,0.078121000
444003,
444004,
444005,
444006,
444190,0.077709000
444191,
444192,
444202,0.075456000
444203,
444204,
444213,0.075885000
444214,0.075860000
444215,0.075739000
444216,0.075695000
444218,
444220,
444221,
444222,
444223,
444224,
444225,
444226,
444240,0.079427000
444242,
444243,
444251,0.083579000
444252,0.076134000
444253,0.076093000
444254,0.076047000
444255,
444256,
444257,
444258,
444259,
444260,
444261,
444262,
444273,0.080075000
444274,0.076047000
444275,0.076005000
444276,0.075973000
444277,
444278,
444280,
444281,
444282,
444283,
444284,
444286,
444297,0.080050000
444298,0.075393000
444299,0.075350000
444300,
444301,
444302,
444304,
444305,
444306,
444307,0.075689000
444308,
444309,
444320,0.076718000
444321,0.076641000
444324,
444325,
444326,
444327,
444435,0.079729000
444437,
444438,
444472,0.083545000
444473,
444474,
444611,0.073935000
444612,
444613,
444652,0.080151000
444653,0.075802000
444654,0.075759000
444656,
444658,
444659,
444660,
444661,
444662,
444687,0.079591000
444688,0.079559000
444689,
444690,
444691,
444692,
444705,0.079845000
444707,0.075687000
444708,
444709,
444710,
444711,
444733,0.080070000
444734,0.080025000
444735,0.079983000
444736,0.076041000
444737,0.075991000
444739,0.075950000
444740,
444741,
444742,
444743,
444744,
444745,
444746,
444747,
444748,
444750,
444751,
444752,
444770,0.079543000
444771,0.075576000
444772,0.075503000
444773,0.075394000
444775,
444776,
444777,
444778,
444780,
444781,
444782,
444783,
444799,0.079298000
444803,
444804,
444836,0.079110000
444837,0.079120000
444844,
444848,
444849,
444850,
444994,0.073771000
444997,
444998,
445057,0.077905000
445058,
445059,
445136,0.071824000
445142,
445144,
445190,0.077684000
445191,
445192,
445211,0.081544000
445212,
445213,
445235,0.085802000
445236,0.082056000
445237,0.081972000
445238,
445239,
445240,
445241,
445242,
445243,
445265,0.081886000
445266,0.081843000
445267,0.077391000
445269,
445270,
445271,
445272,
445273,
445274,
445318,0.081403000
445319,0.081388000
445320,0.081344000
445321,0.081312000
445322,
445323,
445324,
445325,
445327,
445328,
445329,
445330,
445347,0.085241000
445348,0.081814000
445349,0.081777000
445350,0.081736000
445351,0.081674000
445352,
445353,
445354,
445355,
445357,
445358,
445359,
445360,
445361,
445362,
445374,0.081921000
445375,0.078065000
445376,0.077996000
445377,
445378,
445379,
445380,
445382,
445383,
445541,0.083231000
445543,0.075481000
445544,
445545,
445546,
445548,
445626,0.071824000
445640,
445641,
445732,0.075951000
445733,
445734,
445773,0.075955000
445775,
445776,
445795,0.075761000
445796,0.075719000
445798,
445799,
445801,
445802,
445815,0.079663000
445816,0.075933000
445817,0.075890000
445818,0.075846000
445819,
445820,
445821,
445822,
445823,
445824,
445825,
445826,
445842,0.075625000
445843,0.075585000
445844,
445845,
445846,
445847,
445867,0.079848000
445868,
445869,
445887,0.083464000
445888,0.079563000
445894,
445897,
445898,
445899,
445903,0.079883000
445904,0.079863000
445906,
445907,
445908,
445909,
445943,0.083781000
445944,0.083726000
445945,0.079774000
445946,0.079709000
445949,
445950,
445951,
445952,
445953,
445954,
445955,
445956,
445985,0.083426000
445986,0.083410000
445987,
445988,
445989,
446106,0.082412000
446107,0.082344000
446108,
446109,
446110,
446111,
446147,0.075655000
446148,
446149,
446276,0.079557000
446277,
446278,
446295,0.079737000
446296,
446298,
446321,0.079821000
446322,
446323,
446324,0.080042000
446325,0.076141000
446326,0.076089000
446329,
446333,
446334,
446338,
446341,
446342,
446381,0.079784000
446382,0.079756000
446383,0.076084000
446386,
446387,
446388,
446389,
446390,
446391,
446404,0.080017000
446405,
446406,
446468,0.079692000
446469,0.076047000
446470,0.076006000
446471,
446472,
446474,
446475,
446476,
446477,
446504,0.079514000
446506,0.079751000
446507,0.075787000
446508,
446509,
446512,
446513,
446514,
446515,
446556,0.079664000
446557,0.079612000
446558,0.079565000
446559,
446560,
446561,
446562,
446563,
446564,
446592,0.079615000
446593,
446595,
446652,0.073779000
446653,0.073736000
446654,
446655,
446656,
446657,
446680,0.072156000
446681,
446682,
446762,0.071885000
446763,
446764,
446823,0.071589000
446824,
446825,
446845,0.073630000
446846,
446847,
446872,0.077436000
446883,0.077707000
446884,0.077670000
446885,
446887,
446888,
446890,
446891,
446892,
446918,0.077648000
446921,
446923,
446963,0.081612000
446964,0.081570000
446965,0.077733000
446966,
446967,
446968,
446969,
446970,
446971,
447055,0.080864000
447056,0.080823000
447057,0.080798000
447058,
447059,
447060,
447061,
447062,
447063,
447075,0.079673000
447076,0.079537000
447077,0.079507000
447079,
447080,
447083,
447084,
447087,
447091,
447130,0.079812000
447131,0.079770000
447132,0.079744000
447133,0.076144000
447134,
447135,
447136,
447137,
447138,
447139,
447140,
447141,
447183,0.071741000
447184,
447185,
447237,0.077283000
447238,
447239,
447245,0.077589000
447247,
447248,
447335,0.073193000
447336,
447338,
447409,0.078105000
447410,
447411,
447460,0.075871000
447464,
447465,
447511,0.075581000
447512,0.075492000
447513,
447514,
447515,
447516,
447546,0.079606000
447547,0.076011000
447548,
447550,
447551,
447552,
447577,0.075797000
447578,0.075723000
447579,0.075694000
447585,
447591,
447594,
447596,
447597,
447598,
447617,0.072767000
447618,0.072693000
447619,
447620,
447621,
447622,
447641,0.076525000
447642,
447643,
447659,0.077891000
447660,0.077816000
447661,0.077763000
447663,0.073676000
447668,
447669,
447670,
447671,
447672,
447673,
447674,
447675,
447682,0.077391000
447683,0.077346000
447684,
447685,
447686,
447687,
447710,0.081414000
447711,
447712,
447726,0.077736000
447727,
447728,
447744,0.076162000
447745,
447746,
447768,0.078247000
447769,
447770,
447884,0.076317000
447886,
447887,
447943,0.075630000
447944,
447945,
447960,0.075620000
447966,
447969,
447990,0.075869000
447991,0.075866000
447992,
447993,
447994,
447995,
448008,0.075543000
448009,0.075502000
448011,
448012,
448013,
448014,
448062,0.075928000
448063,0.075895000
448064,0.075850000
448065,
448066,
448067,
448068,
448069,
448071,
448097,0.075674000
448098,0.075590000
448099,
448100,
448101,
448102,
448122,0.075767000
448123,
448124,
448174,0.075824000
448175,0.075754000
448176,
448177,
448178,
448179,
448202,0.079711000
448203,0.079701000
448204,
448205,
448206,
448207,
448208,0.076421000
448209,0.076380000
448211,
448213,
448214,
448215,
448240,0.080139000
448241,0.075924000
448242,
448243,
448244,
448245,
448272,0.077742000
448273,
448274,
448297,0.076595000
448298,
448299,
448389,0.073638000
448390,
448391,
448419,0.072132000
448420,
448421,
448485,0.077875000
448486,
448487,
448498,0.076358000
448499,0.076174000
448505,
448506,
448507,
448508,
448514,0.075757000
448515,0.075700000
448516,
448517,
448518,
448519,
448546,0.075798000
448547,0.075760000
448548,0.075685000
448552,
448553,
448554,
448555,
448556,
448557,
448572,0.075638000
448574,0.075637000
448575,
448577,
448578,
448579,
448598,0.076084000
448599,
448600,
448617,0.076015000
448618,0.075991000
448619,
448620,
448621,
448622,
448649,0.075958000
448650,0.075916000
448651,0.075642000
448652,
448653,
448654,
448655,
448656,
448657,
448670,0.079387000
448671,
448672,
448717,0.075766000
448718,0.075588000
448719,
448720,
448721,
448722,
448778,0.080432000
448779,0.075164000
448781,
448782,
448784,
448785,
448840,0.072153000
448843,
448844,
448874,0.071787000
448875,
448876,
448943,0.072035000
448944,
448945,
448975,0.075111000
448976,0.075071000
448977,0.071988000
448979,
448980,
448981,
448983,
448984,
448985,
449009,0.075892000
449010,
449011,
449051,0.078980000
449052,0.078974000
449053,
449054,
449055,
449056,
449072,0.081584000
449073,0.078073000
449074,0.078050000
449075,
449076,
449077,
449078,
449080,
449081,
449091,0.077360000
449092,0.073352000
449095,
449096,
449097,0.073536000
449098,
449099,
449100,
449101,
449139,0.073810000
449140,0.073768000
449142,
449143,
449144,
449145,
449167,0.077690000
449169,
449170,
449188,0.078028000
449189,
449190,
449225,0.077762000
449226,0.077754000
449227,
449228,
449229,
449230,
449255,0.071292000
449256,
449257,
449279,0.075330000
449280,
449281,
449319,0.071744000
449321,
449322,
449381,0.072278000
449382,
449383,
449475,0.081833000
449476,0.075892000
449485,
449486,
449487,
449488,
449503,0.079982000
449504,0.079940000
449505,0.076112000
449507,
449508,
449509,
449511,
449512,
449513,
449537,0.072358000
449538,
449539,
449585,0.078438000
449586,0.075600000
449587,0.075490000
449588,0.075443000
449589,0.072023000
449598,
449599,
449600,
449601,
449602,
449603,
449604,
449605,
449607,
449608,
449633,0.075806000
449634,
449636,
449663,0.079477000
449664,0.075453000
449665,0.075367000
449666,
449667,
449668,
449669,
449670,
449671,
449679,0.075690000
449680,
449681,
449706,0.075440000
449707,
449708,
449732,0.075678000
449733,
449734,
449758,0.079439000
449759,0.075657000
449760,
449761,
449762,
449763,
449780,0.075391000
449783,
449784,
449810,0.071564000
449814,
449816,
449882,0.071111000
449883,
449884,
450026,0.073798000
450029,
450030,
450072,0.079790000
450073,0.075670000
450074,0.075593000
450075,
450076,
450077,
450078,
450079,
450080,
450100,0.079412000
450101,0.075919000
450103,
450104,
450105,
450107,
450156,0.077842000
450157,0.077801000
450158,
450159,
450160,
450161,
450186,0.082147000
450187,0.082093000
450188,0.082043000
450189,0.078407000
450190,
450191,
450192,
450193,
450194,
450195,
450196,
450197,
450228,0.078190000
450229,0.078111000
450230,0.078085000
450232,
450233,
450234,
450235,
450236,
450237,
450254,0.077843000
450255,
450256,
450274,0.077948000
450280,
450281,
450315,0.081009000
450317,
450318,
450336,0.080024000
450337,0.079977000
450338,0.076109000
450339,
450340,
450341,
450342,
450343,
450345,
450373,0.075771000
450377,
450378,
450430,0.077910000
450431,
450432,
450565,0.071607000
450568,
450569,
450618,0.073795000
450623,
450625,
450659,0.078080000
450663,
450664,
450691,0.081742000
450692,0.077961000
450693,0.077936000
450694,
450695,
450696,
450697,
450698,
450699,
450721,0.073679000
450723,
450724,
450753,0.077582000
450754,0.073309000
450758,
450759,
450760,
450761,
450782,0.077232000
450783,0.077189000
450784,0.077163000
450785,
450786,
450787,
450788,
450789,
450790,
450822,0.077851000
450823,0.077809000
450824,0.077784000
450828,
450829,
450830,
450831,
450832,
450833,
450861,0.077690000
450862,0.073791000
450863,
450864,
450865,
450866,
450905,0.070609000
450906,
450907,
450947,0.071823000
450948,
450949,
450983,0.076110000
450984,0.076099000
450985,
450986,
450987,
450988,
451038,0.078189000
451041,
451042,
451056,0.073763000
451057,
451058,
451123,0.072318000
451127,
451128,
451163,0.071817000
451164,
451165,
451276,0.077218000
451278,
451279,
451296,0.077506000
451297,
451298,
451340,0.081873000
451341,0.081852000
451342,
451343,
451344,
451345,
451366,0.081981000
451367,0.078006000
451371,
451374,
451375,
451376,
451388,0.081473000
451389,
451390,
451412,0.082389000
451413,0.082319000
451415,0.082279000
451416,0.078123000
451417,0.078061000
451419,0.077997000
451420,0.074524000
451422,
451424,
451427,
451429,
451431,
451433,
451434,
451437,
451439,
451440,
451441,
451442,
451443,
451445,
451485,0.079865000
451489,
451490,
451513,0.079996000
451514,0.075915000
451516,
451517,
451518,
451519,
451530,0.075201000
451531,
451532,
451546,0.079289000
451547,0.073565000
451548,
451549,
451550,
451551,
451594,0.076335000
451596,
451597,
451646,0.076490000
451647,
451648,
451690,0.073556000
451693,
451695,
451771,0.072020000
451775,
451776,
451816,0.076026000
451817,
451818,
451853,0.075399000
451854,
451855,
451856,0.075701000
451858,
451859,
451874,0.075851000
451876,0.075751000
451877,
451878,
451879,
451880,
451900,0.076014000
451901,
451902,
451930,0.075256000
451932,
451934,
451962,0.079255000
451963,0.079199000
451964,
451965,
451966,0.079342000
451967,0.079283000
451968,
451969,
451972,
451973,
451974,
451975,
452007,0.083032000
452008,0.083020000
452009,0.077729000
452017,
452018,
452019,
452021,
452022,
452023,
452076,0.077626000
452077,0.077602000
452078,
452079,
452081,
452082,
452097,0.077959000
452098,
452099,
452109,0.077926000
452110,
452111,
452123,0.081789000
452124,0.075283000
452125,
452126,
452127,
452128,
452159,0.072234000
452160,
452161,
452229,0.078182000
452230,
452231,
452260,0.077689000
452261,
452262,
452281,0.073819000
452282,
452283,
452298,0.073830000
452301,
452302,
452315,0.077538000
452317,
452318,
452328,0.077654000
452329,0.077630000
452330,
452331,
452332,
452333,
452367,0.077814000
452369,
452370,0.073906000
452371,
452379,
452380,
452405,0.073935000
452406,
452407,
452452,0.079294000
452453,0.079156000
452454,0.079130000
452456,0.075374000
452457,
452458,
452459,
452460,
452461,
452462,
452463,
452464,
452490,0.079988000
452491,0.079964000
452492,0.076098000
452493,0.076057000
452494,0.072160000
452495,
452496,
452497,
452498,
452499,
452500,
452501,
452502,
452503,
452504,
452516,0.071608000
452517,
452518,
452536,0.071899000
452537,
452538,
452590,0.077774000
452591,
452592,
452605,0.071712000
452606,
452607,
452669,0.073588000
452670,
452671,
452697,0.071951000
452698,
452699,
452717,0.073809000
452718,
452719,
452734,0.074305000
452735,
452736,
452780,0.075837000
452781,0.071761000
452785,
452786,
452787,
452788,
452818,0.075917000
452823,
452826,
452854,0.075908000
452855,0.075769000
452856,
452857,
452858,
452859,
452868,0.077244000
452870,
452871,
452879,0.074925000
452881,
452882,
452889,0.078065000
452890,
452891,
452896,0.082581000
452897,0.082531000
452898,0.077929000
452899,0.077903000
452900,0.077851000
452901,0.077809000
452903,
452905,
452906,
452907,
452908,
452909,
452910,
452911,
452912,
452913,
452914,
452915,
452918,0.081407000
452920,
452921,
452934,0.081811000
452936,0.077650000
452937,
452938,
452939,
452940,
452958,0.075834000
452959,
452960,
452976,0.076128000
452977,
452978,
453002,0.073940000
453003,
453004,
453038,0.078050000
453039,
453040,
453045,0.076202000
453046,
453047,
453065,0.075626000
453066,
453067,
453075,0.073666000
453076,
453077,
453089,0.079961000
453090,0.076004000
453091,0.072223000
453092,
453093,
453094,
453095,
453096,
453097,
453117,0.078166000
453118,
453119,
453152,0.076142000
453153,
453154,
453165,0.079483000
453166,
453167,
453181,0.080137000
453182,0.075555000
453183,0.075531000
453184,
453185,
453186,
453187,
453188,
453189,
453203,0.079539000
453204,0.079424000
453205,0.079400000
453206,0.079341000
453207,0.076051000
453208,
453209,
453210,
453211,
453212,
453213,
453214,
453215,
453216,
453217,
453224,0.076039000
453225,0.076010000
453226,
453228,
453229,
453230,
453264,0.075779000
453266,
453268,
453290,0.073435000
453291,
453292,
453319,0.073734000
453320,
453321,
453347,0.073615000
453348,
453349,
453379,0.079601000
453380,
453381,
453391,0.079911000
453392,0.076100000
453393,
453394,
453395,
453396,
453401,0.073491000
453402,0.073448000
453403,
453404,
453405,
453406,
453416,0.077654000
453417,
453418,
453485,0.081711000
453491,
453494,
453526,0.083004000
453527,0.076599000
453530,
453531,
453532,
453533,
453610,0.077010000
453611,0.076962000
453612,0.076937000
453615,
453616,
453617,
453618,
453619,
453620,
453630,0.076247000
453631,0.076205000
453632,0.076179000
453633,
453634,
453635,
453636,
453637,
453638,
453690,0.080842000
453691,0.080793000
453692,0.077155000
453693,0.077099000
453695,
453696,
453697,
453699,
453700,
453701,
453702,
453703,
453713,0.079966000
453714,0.075939000
453716,
453717,
453718,
453720,
453734,0.071593000
453736,
453738,
453774,0.073959000
453775,
453776,
453820,0.071824000
453821,
453822,
453839,0.071780000
453840,
453841,
453860,0.075673000
453864,
453866,
453878,0.075816000
453879,
453880,
453898,0.081823000
453899,
453900,
453923,0.082990000
453929,
453930,
453934,0.075672000
453935,
453936,
453946,0.074767000
453947,0.074725000
453948,
453949,
453950,
453951,
453959,0.074302000
453961,
453962,
453978,0.078454000
453979,0.078411000
453980,0.075342000
453981,0.075261000
453982,0.075133000
453984,
453985,
453986,
453987,
453988,
453989,
453991,
453992,
453993,
453994,
454001,0.074412000
454002,0.074337000
454004,
454005,
454006,
454007,
454012,0.078324000
454013,0.078300000
454015,
454016,
454017,
454018,
454028,0.076056000
454029,
454030,
454043,0.079637000
454044,0.073842000
454045,
454046,
454047,
454048,
454071,0.071408000
454072,
454073,
454108,0.071519000
454110,
454111,
454122,0.071925000
454123,
454124,
454136,0.071826000
454137,
454138,
454163,0.075968000
454165,
454166,
454172,0.073894000
454173,
454174,
454184,0.074347000
454185,0.071969000
454186,
454187,
454188,
454189,
454212,0.071873000
454213,
454214,
454247,0.080069000
454248,
454249,
454285,0.080009000
454286,0.075717000
454287,0.075674000
454288,0.075649000
454289,
454290,
454291,
454292,
454293,
454294,
454295,
454296,
454308,0.079744000
454309,0.079707000
454310,0.076042000
454311,0.075984000
454312,
454313,
454314,
